taxonID	nameID	status	remarks
517602	111875	synonym	
517613	112607	synonym	
414921	114163	synonym	
483162	115627	synonym	
483205	115630	synonym	
563322	116842	synonym	
194605	116941	synonym	
250636	117189	synonym	
483183	117547	synonym	
195756	118974	synonym	
120276	119090	synonym	
345130	120011	synonym	
803660	120101	synonym	
803662	120315	synonym	
442379	120727	synonym	
374986	120774	synonym	
230827	120912	synonym	
432138	120974	synonym	
345146	121166	synonym	
345084	121198	synonym	
346454	121587	synonym	
455576	121613	synonym	
517610	121716	synonym	
276520	123771	synonym	
319401	124020	synonym	
346454	124088	synonym	
232886	124512	synonym	
231149	124513	synonym	
196936	124515	synonym	
235415	124516	synonym	
155348	124548	synonym	
374990	124549	synonym	
231149	124558	synonym	
146024	124560	synonym	
243437	124561	synonym	
232886	124562	synonym	
163794	124563	synonym	
437190	125280	synonym	
517650	125534	synonym	
551606	126012	synonym	
551604	126020	synonym	
229095	126628	synonym	
143180	126631	synonym	
442559	128306	synonym	
517624	130422	synonym	
455576	130429	synonym	
130423	131960	synonym	
529033	133508	synonym	
474412	134226	synonym	
814972	135568	synonym	
120276	136819	synonym	
120276	136833	synonym	
208867	137146	synonym	
210282	137260	synonym	
236754	137749	synonym	
374990	137941	synonym	
221297	137960	synonym	
221556	137994	synonym	
189625	138118	synonym	
230827	138255	synonym	
122113	138359	synonym	
442379	138419	synonym	
229038	138437	synonym	
437173	138501	synonym	
232886	138562	synonym	
232886	138577	synonym	
232886	138643	synonym	
157515	138651	synonym	
232886	138673	synonym	
157515	138686	synonym	
232726	138730	synonym	
561923	138739	synonym	
374990	138815	synonym	
374990	138827	synonym	
203895	139320	synonym	
374990	139380	synonym	
374990	139407	synonym	
374990	139412	synonym	
374990	139501	synonym	
374990	139519	synonym	
374990	139523	synonym	
247703	139599	synonym	
266153	139608	synonym	
434143	139623	synonym	
374990	139632	synonym	
232886	139790	synonym	
292355	140974	synonym	
437185	141421	synonym	
810808	142303	synonym	
455576	142589	synonym	
125529	337102	synonym	
125526	337103	synonym	
125527	337104	synonym	
125529	337106	synonym	
455576	337115	synonym	
203446	337120	synonym	
365020	337122	synonym	
125529	337124	synonym	
455576	337129	synonym	
125532	337136	synonym	
125533	337137	synonym	
125529	337138	synonym	
522187	338120	synonym	
517593	338125	synonym	
517616	338129	synonym	
517649	338130	synonym	
517630	338132	synonym	
517636	338133	synonym	
338313	338315	synonym	
477275	338316	synonym	
319377	338910	synonym	
283598	338912	synonym	
319379	338913	synonym	
483204	339401	synonym	
529031	340069	synonym	
484601	343669	synonym	
532416	344384	synonym	
823973	345160	synonym	
334876	346011	synonym	
220062	346012	synonym	
220062	346013	synonym	
220062	346014	synonym	
220062	346016	synonym	
280431	346192	synonym	
517606	346383	synonym	
484602	346491	synonym	
179933	346492	synonym	
346454	346518	synonym	
346454	346519	synonym	
346454	346520	synonym	
346454	346521	synonym	
201807	346532	synonym	
120746	346533	synonym	
270756	346594	synonym	
288880	347344	synonym	
