ID	parentID	nameID	provisional	accordingTo	accordingToID	accordingToDate	referenceID	fossil	recent	lifezone	link	kingdom	phylum	class	order	family	genus	species
303623		303623	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303623	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	primulae
303624		303624	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303624	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	sojae
303625		303625	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303625	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	vignae
303769		303769	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303769	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Plasmodiophora	maritima
303770		303770	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303770	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	asystasiae
303771		303771	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303771	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	baudysii
303772		303772	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303772	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	cercidis
303773		303773	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303773	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	cissi
303774		303774	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303774	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	curta
303775		303775	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303775	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	harae
303776		303776	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303776	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	isopyri
303777		303777	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303777	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	mikaniae
303778		303778	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303778	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	myosotidis
303779		303779	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303779	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	nakanoi
303781		303781	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303781	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	phrymae
303783		303783	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303783	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	wartenweileri
303825		303825	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303825	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Plectospira	agama
303826		303826	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=303826	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Plectospira	plagiocaula
304915		304915	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304915	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Pythiopsis	papillata
304918		304918	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304918	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	helicum
304919		304919	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304919	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	hemmianum
304920		304920	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304920	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	jirovecii
304922		304922	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304922	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	polypapillatum
304923		304923	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304923	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	thalassium
304924		304924	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=304924	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	zingiberis
305342		305342	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305342	Chromista	Oomycota	Peronosporea	Rozellopsidales	Rozellopsidaceae	Rozellopsis	fischeri
305488		305488	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305488	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	uliginosa
305489		305489	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305489	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Sapromyces	indicus
305575		305575	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305575	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerophthora	cryophila
305576		305576	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305576	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerophthora	macrospora
305579		305579	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305579	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerospora	iseilematis
305580		305580	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305580	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Sclerospora	secalina
305803		305803	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=305803	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	kernoviae
306006		306006	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=306006	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Sorodiscus	cokeri
307828		307828	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=307828	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Plasmodiophoridae	Woronina	pythii
308094		308094	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308094	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	formosana
308095		308095	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308095	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Achlya	kamatii
308456		308456	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308456	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	keeneri
308457		308457	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308457	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	portulacearum
308458		308458	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308458	Chromista	Oomycota	Peronosporea	Albuginales	Albuginaceae	Albugo	solivarum
308522		308522	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308522	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Althornia	crouchii
308807		308807	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308807	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Aphanodictyon	papillatum
308808		308808	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308808	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	brassicae
308809		308809	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308809	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	keratinophilus
308811		308811	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308811	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	pisci
308812		308812	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308812	Chromista	Oomycota	Peronosporea	Saprolegniales	Leptolegniaceae	Aphanomyces	volgensis
308813		308813	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308813	Chromista	Oomycota	Peronosporea	Leptomitales	Leptolegniellaceae	Aphanomycopsis	sexualis
308838		308838	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=308838	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Aplanochytriidae	Aplanochytrium	kerguelense
309937		309937	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=309937	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Bremia	picridis-hieracioidis
309938		309938	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=309938	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Bremia	stellata
309951		309951	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=309951	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Brevilegnia	montana
311111		311111	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=311111	Chromista	Oomycota	Peronosporea	Haptoglossales	Haptoglossaceae	Haptoglossa	polymorpha
311152		311152	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=311152	Chromista	Oomycota	Peronosporea	Haptoglossales	Haptoglossaceae	Haptoglossa	northumbrica
313011		313011	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313011	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Dictyuchus	lucknowensis
313475		313475	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313475	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Elina	maris-albi
313476		313476	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313476	Chromista	Bigyra	Labyrinthulea	Thraustochytrida	Thraustochytriidae	Elina	sinorifica
313528		313528	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313528	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Endemosarcidae	Endemosarca	anomala
313529		313529	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313529	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Endemosarcidae	Endemosarca	hypsalyxis
313530		313530	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313530	Chromista	Cercozoa	Phytomyxea	Plasmodiophorida	Endemosarcidae	Endemosarca	ubatubensis
313610		313610	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=313610	Chromista	Oomycota	Peronosporea	Peronosporales	Incertae sedis	Endosphaerium	funiculatum
314694		314694	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=314694	Chromista	Oomycota	Peronosporea	Peronosporales	Myzocytiopsidaceae	Gonimochaete	latitubus
314695		314695	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=314695	Chromista	Oomycota	Peronosporea	Peronosporales	Myzocytiopsidaceae	Gonimochaete	pyriformis
314922		314922	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=314922	Chromista	Oomycota	Peronosporea	Haptoglossales	Haptoglossaceae	Haptoglossa	zoospora
316174		316174	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=316174	Chromista	Bigyra	Labyrinthulea	Labyrinthulida	Labyrinthulaceae	Labyrinthula	magnifica
316287		316287	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=316287	Chromista	Oomycota	Incertae sedis	Incertae sedis	Incertae sedis	Lagenidicopsis	arctica
318571		318571	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=318571	Chromista	Oomycota	Peronosporea	Rhipidiales	Rhipidiaceae	Nellymyces	megaceros
318948		318948	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=318948	Chromista	Oomycota	Peronosporea	Olpidiopsidales	Olpidiopsidaceae	Olpidiopsis	indica
319373		319373	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319373	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	dichanthiicola
319375		319375	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319375	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	miscanthi
319377		319377	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319377	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	sorghi
319378		319378	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319378	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	spontanea
319379		319379	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319379	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronosclerospora	westonii
319380		319380	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319380	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	aconiti
319381		319381	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319381	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	axyridis
319382		319382	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319382	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	canescens
319383		319383	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319383	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	canscorina
319384		319384	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319384	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	carpoceratis
319385		319385	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319385	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	clinopodii
319386		319386	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319386	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	erigoni
319387		319387	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319387	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	glechomae
319388		319388	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319388	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	ibrahimovii
319389		319389	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319389	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	kochiae-prostratae
319390		319390	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319390	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	lanceolatae
319391		319391	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319391	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	lathyri-humilis
319392		319392	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319392	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	lathyri-pisiformis
319393		319393	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319393	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	lathyri-rosei
319394		319394	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319394	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	limonii
319395		319395	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319395	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	medicaginis-minimae
319396		319396	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319396	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	medicaginis-tianschanicae
319397		319397	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319397	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	melissiti
319398		319398	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319398	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	pachyphragmatis-macrophylli
319399		319399	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319399	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	pocutica
319400		319400	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319400	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	pospelovii
319401		319401	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319401	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	ranunculi-peduncularis
319402		319402	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319402	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	saturejae-hortensis
319403		319403	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319403	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	sideritidis
319404		319404	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319404	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	simonianii
319405		319405	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=319405	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Peronospora	solenanthi
320473		320473	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320473	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	cajani
320479		320479	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320479	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	iranica
320480		320480	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320480	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	japonica
320484		320484	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320484	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Phytophthora	melonis
320589		320589	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320589	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	archangelicae
320590		320590	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320590	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	dahurici
320591		320591	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320591	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	paulowniae
320594		320594	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320594	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	pyrethri
320595		320595	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320595	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	satarensis
320596		320596	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320596	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	smyrnii
320597		320597	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=320597	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Plasmopara	triumfettae
322182		322182	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322182	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiogetonaceae	Pythiogeton	nigrescens
322183		322183	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322183	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Pythiopsis	subcentrica
322184		322184	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322184	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Pythiopsis	terrestris
322186		322186	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322186	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	amasculinum
322187		322187	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322187	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	betae
322188		322188	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322188	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	connatum
322192		322192	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322192	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	flevoense
322193		322193	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322193	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	fluminum
322194		322194	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322194	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	grandisporangium
322196		322196	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322196	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	lobatum
322200		322200	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322200	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	parasiticum
322202		322202	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322202	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	porphyrae
322203		322203	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322203	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	sinense
322204		322204	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322204	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	sulcatum
322205		322205	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322205	Chromista	Oomycota	Peronosporea	Peronosporales	Pythiaceae	Pythium	uladhum
322888		322888	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=322888	Chromista	Oomycota	Peronosporea	Rozellopsidales	Rozellopsidaceae	Rozellopsis	uliginosa
323065		323065	0	Kew Mycology 2020				0	1	terrestrial	http://www.indexfungorum.org/Names/NamesRecord.asp?RecordID=323065	Chromista	Oomycota	Peronosporea	Saprolegniales	Saprolegniaceae	Saprolegnia	eccentrica
