ID	scientificName	authorship	rank	genus	specificEpithet	infraspecificEpithet	publishedInID	publishedInPage	code	status	link
344384	Peronophythora litchii	C.C. Chen ex W.H. Ko, H.S. Chang, H.J. Su, C.C. Chen & L.S. Leu	sp.	Peronophythora	litchii		344384	381	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=344384
345017	Wilsoniana achyranthis	(Henn.) Thines	sp.	Wilsoniana	achyranthis		345017	456	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345017
345084	Wilsoniana portulacae	(DC.) Thines	sp.	Wilsoniana	portulacae		345084	456	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345084
345130	Wilsoniana bliti	(Biv.) Thines	sp.	Wilsoniana	bliti		345130	456	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345130
345141	Pustula spinulosa	(de Bary) Thines	sp.	Pustula	spinulosa		345141	455	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345141
345146	Wilsoniana platensis	(Speg.) Thines	sp.	Wilsoniana	platensis		345146	456	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345146
345160	Achlya androgyna	(W. Archer) T.W. Johnson & R.L. Seym.	sp.	Achlya	androgyna		345160	14	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345160
345338	Achlya achlyoides	(Coker) T.W. Johnson & R.L. Seym.	sp.	Achlya	achlyoides		345338	12	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345338
345393	Saprolegnia itoana	(Nagai) T.W. Johnson & R.L. Seym.	sp.	Saprolegnia	itoana		345393	28	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345393
345605	Achlya primoachlya	(Coker & Couch) T.W. Johnson & R.L. Seym.	sp.	Achlya	primoachlya		345605	20	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345605
345923	Pustula chardiniae	(Bremer & Petr.) Thines	sp.	Pustula	chardiniae		345923	455	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=345923
346011	Bremia graminicola var. indica	Patel	var.	Bremia	graminicola	indica	346011	106	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346011
346012	Bremia lactucae f. chinensis	L. Ling & M.C. Tai	f.	Bremia	lactucae	chinensis	346012	24	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346012
346013	Bremia lactucae f. ovata	(Sawada) L. Ling & M.C. Tai	f.	Bremia	lactucae	ovata	346013	24	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346013
346014	Bremia lactucae f. sonchicola	(Schltdl.) L. Ling & M.C. Tai	f.	Bremia	lactucae	sonchicola	346014	24	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346014
346016	Bremia lactucae f. taraxaci	Benua	f.	Bremia	lactucae	taraxaci	346016	57	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346016
346019	Achlya pseudoachlyoides	(Beneke) T.W. Johnson & R.L. Seym.	sp.	Achlya	pseudoachlyoides		346019	22	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346019
346084	Protoachlya mucronata	(Ziegler) T.W. Johnson & R.L. Seym.	sp.	Protoachlya	mucronata		346084	26	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346084
346097	Pustula hydrocotyles	(Petr.) Thines	sp.	Pustula	hydrocotyles		346097	455	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346097
346192	Isoachlya toruloides var. paucispora	Moreau	var.	Isoachlya	toruloides	paucispora	346192	227	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346192
346383	Pythium megalacanthum var. callistephi	Tasugi & Siino	var.	Pythium	megalacanthum	callistephi	346383	292	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346383
346454	Pustula tragopogonis	(Pers.) Thines	sp.	Pustula	tragopogonis		346454	455	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346454
346490	Protoachlya benekei	(J.S. Furtado) T.W. Johnson & R.L. Seym.	sp.	Protoachlya	benekei		346490	23	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346490
346491	Achlya apiculata var. forbesiana	Cejp	var.	Achlya	apiculata	forbesiana	346491	172, 433	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346491
346492	Achlya racemosa var. maxima	(Minden) Cejp	var.	Achlya	racemosa	maxima	346492	186	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346492
346518	Albugo tragopogonis var. cirsii	Cif. & Biga	var.	Albugo	tragopogonis	cirsii	346518	355	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346518
346519	Albugo tragopogonis var. inulae	Cif. & Biga	var.	Albugo	tragopogonis	inulae	346519	357	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346519
346520	Albugo tragopogonis var. pyrethri	Cif. & Biga	var.	Albugo	tragopogonis	pyrethri	346520	356	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346520
346521	Albugo tragopogonis var. xeranthemi-annui	(Săvul. & Rayss) Biga	var.	Albugo	tragopogonis	xeranthemi-annui	346521	356	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346521
346532	Aphanomyces laevis var. helicoides	(Minden) Cejp	var.	Aphanomyces	laevis	helicoides	346532	97	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346532
346533	Aphanomyces laevis f. keratinophilus	M. Ôkubo & Kobayasi	f.	Aphanomyces	laevis	keratinophilus	346533	5	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346533
346594	Brevilegnia megasperma var. brevicaulis	Rossy-Vald.	var.	Brevilegnia	megasperma	brevicaulis	346594	133	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=346594
347344	Olpidiopsis pythii f. brevispinosa	(Whiffen) Cejp	f.	Olpidiopsis	pythii	brevispinosa	347344	371	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347344
347413	Plasmopara curta subsp. orientalis	Skalický	subsp.	Plasmopara	curta	orientalis	347413	128	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347413
347414	Plasmopara curta f. hellebori	(Săvul. & Rayss) Skalický	f.	Plasmopara	curta	hellebori	347414	129	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347414
347415	Plasmopara umbelliferarum var. hacquetiae	Skalický	var.	Plasmopara	umbelliferarum	hacquetiae	347415	177	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347415
347416	Plasmopara viticola var. americana	N.P. Golovina	var.	Plasmopara	viticola	americana	347416	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347416
347417	Plasmopara viticola var. amurensis	N.P. Golovina	var.	Plasmopara	viticola	amurensis	347417	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347417
347596	Saprolegnia crustosa var. punctulata	Cejp	var.	Saprolegnia	crustosa	punctulata	347596	225, 438	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347596
347714	Achlya stellata var. multispora	J.N. Rai & J.K. Misra	var.	Achlya	stellata	multispora	347714	28	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347714
347861	Bremia lactucae var. arctii	Uljan.	var.	Bremia	lactucae	arctii	347861	317	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347861
347862	Bremia lactucae var. cardui	Uljan.	var.	Bremia	lactucae	cardui	347862	317	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347862
347863	Bremia lactucae var. pterothecae	Uljan.	var.	Bremia	lactucae	pterothecae	347863	318	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347863
347864	Bremia lactucae var. willemetiae	Uljan.	var.	Bremia	lactucae	willemetiae	347864	318	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347864
347865	Bremia lactucae var. xeranthemi	Uljan.	var.	Bremia	lactucae	xeranthemi	347865	317	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347865
347866	Bremia lactucae f. mulgedii	Benua	f.	Bremia	lactucae	mulgedii	347866	56	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=347866
348565	Peronospora medicaginis-orbicularis f. grossheimii	Gapon.	f.	Peronospora	medicaginis-orbicularis	grossheimii	348565	245	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348565
348566	Peronospora medicaginis-orbicularis f. schischkinii	Gapon.	f.	Peronospora	medicaginis-orbicularis	schischkinii	348566	247	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348566
348567	Peronospora medicaginis-tianschanicae f. agropyretorum	Gapon.	f.	Peronospora	medicaginis-tianschanicae	agropyretorum	348567	244	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348567
348568	Peronospora rocheliae f. cardiosepalae	Gapon.	f.	Peronospora	rocheliae	cardiosepalae	348568	281	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348568
348569	Peronospora romanica f. transoxanae	Faizieva	f.	Peronospora	romanica	transoxanae	348569	240	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348569
348570	Peronospora trifolii-repentis f. trifolii-hybridi	(Gäum.) Czerepan.	f.	Peronospora	trifolii-repentis	trifolii-hybridi	348570	132	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348570
348572	Peronospora trifoliorum f. trifolii-alpestris	(Gäum.) Czerepan.	f.	Peronospora	trifoliorum	trifolii-alpestris	348572	132	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348572
348574	Peronospora trifoliorum f. trifolii-pratensis	(A. Gustavsson) Czerepan.	f.	Peronospora	trifoliorum	trifolii-pratensis	348574	132	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348574
348622	Phytophthora fragariae var. oryzobladis	J.S. Wang & J.Y. Lu	var.	Phytophthora	fragariae	oryzobladis	348622	97	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348622
348623	Phytophthora imperfecta var. citrophthora	(R.E. Sm. & E.H. Sm.) Sarej.	var.	Phytophthora	imperfecta	citrophthora	348623	46	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348623
348633	Plasmopara pygmaea f. delphinii	Gapon.	f.	Plasmopara	pygmaea	delphinii	348633	72	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348633
348761	Pythium fluminum var. flavum	D. Park	var.	Pythium	fluminum	flavum	348761	230	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=348761
349023	Plasmodiophora halophilae	Ferd. & Winge	sp.	Plasmodiophora	halophilae		349023	167	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=349023
349929	Olpidiopsis verrucosa var. radicicola	Dalla Torre	var.	Olpidiopsis	verrucosa	radicicola	349929	91	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=349929
349959	Peronospora bulbocapni f. corydalidis-marschallianae	Săvul. & Rayss	f.	Peronospora	bulbocapni	corydalidis-marschallianae	349959	no. 137	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=349959
350033	Plasmopara angustiterminalis f. ambrosiae	Novot.	f.	Plasmopara	angustiterminalis	ambrosiae	350033	83	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350033
350034	Plasmopara asterea f. callistephi	Novot.	f.	Plasmopara	asterea	callistephi	350034	76	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350034
350035	Plasmopara asterea f. galatellae	Novot.	f.	Plasmopara	asterea	galatellae	350035	76	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350035
350036	Plasmopara asterea f. heteropappi	Novot.	f.	Plasmopara	asterea	heteropappi	350036	77	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350036
350037	Plasmopara pygmaea f. hellebori	Săvul. & Rayss	f.	Plasmopara	pygmaea	hellebori	350037	no. 201	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350037
350239	Pythium graminicola var. stagni	Höhnk	var.	Pythium	graminicola	stagni	350239	98	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350239
350241	Pythium undulatum var. litorale	Höhnk	var.	Pythium	undulatum	litorale	350241	81	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350241
350942	Albugo ipomoeae-panduratae var. tiliaceae	Cif. & Biga	var.	Albugo	ipomoeae-panduratae	tiliaceae	350942	354	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=350942
351740	Isoachlya anisospora var. indica	R.K. Saksena & Bhargava	var.	Isoachlya	anisospora	indica	351740	79	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=351740
352339	Myzocytium proliferum f. marinum	Kobayasi & M. Ôkubo	f.	Myzocytium	proliferum	marinum	352339	64	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352339
352394	Phytophthora erythroseptica var. pisi	Bywater & Hickman	var.	Phytophthora	erythroseptica	pisi	352394	523	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352394
352395	Phytophthora megasperma var. sojae	A.A. Hildebr.	var.	Phytophthora	megasperma	sojae	352395	954	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352395
352396	Phytophthora palmivora var. heveae	(A.W. Thomps.) Orellana	var.	Phytophthora	palmivora	heveae	352396	213	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352396
352397	Phytophthora palmivora var. theobromae	(L.C. Coleman) Orellana	var.	Phytophthora	palmivora	theobromae	352397	212	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352397
352404	Plasmopara curta var. fusca	(Peck) Skalický	var.	Plasmopara	curta	fusca	352404	128	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352404
352405	Plasmopara viticola var. parthica	N.P. Golovina	var.	Plasmopara	viticola	parthica	352405	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352405
352486	Saprolegnia crustosa var. similis	Cejp	var.	Saprolegnia	crustosa	similis	352486	224, 438	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352486
352489	Saprolegnia ferax var. esocina	(Maurizio) Cejp	var.	Saprolegnia	ferax	esocina	352489	246	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352489
352490	Saprolegnia ferax var. lapponica	(Gäum.) Cejp	var.	Saprolegnia	ferax	lapponica	352490	245	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352490
352491	Saprolegnia monoica var. floccosa	(Maurizio) Cejp	var.	Saprolegnia	monoica	floccosa	352491	234	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352491
352792	Dictyuchus missouriensis var. moruzii	N. Toma	var.	Dictyuchus	missouriensis	moruzii	352792	253	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=352792
353018	Peronospora aestivalis f. lupulinae	Gapon.	f.	Peronospora	aestivalis	lupulinae	353018	237	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353018
353022	Peronospora chorisporae f. elegantis	Gapon.	f.	Peronospora	chorisporae	elegantis	353022	209	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353022
353023	Peronospora drabae var. jakutica	Benua	var.	Peronospora	drabae	jakutica	353023	141	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353023
353028	Peronospora isatidis var. jakutica	Benua	var.	Peronospora	isatidis	jakutica	353028	142	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353028
353029	Peronospora lathyri-palustris var. jakutica	Benua	var.	Peronospora	lathyri-palustris	jakutica	353029	151	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353029
353030	Peronospora mayorii var. jakutica	Benua	var.	Peronospora	mayorii	jakutica	353030	155	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353030
353031	Peronospora media f. neglectae	Gapon.	f.	Peronospora	media	neglectae	353031	157	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353031
353032	Peronospora medicaginis-orbicularis f. rigidulae	Faizieva	f.	Peronospora	medicaginis-orbicularis	rigidulae	353032	248	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353032
353033	Peronospora myosotidis var. minor	Benua	var.	Peronospora	myosotidis	minor	353033	129	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353033
353038	Peronospora romanica f. lavrenkoi	Gapon.	f.	Peronospora	romanica	lavrenkoi	353038	240	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353038
353039	Peronospora sisymbrii-sophiae var. jakutica	Benua	var.	Peronospora	sisymbrii-sophiae	jakutica	353039	143	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353039
353066	Phytophthora drechsleri var. cajani	M. Pal, Grewel & A.K. Sarbhoy	var.	Phytophthora	drechsleri	cajani	353066	585	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353066
353067	Phytophthora erythroseptica var. drechsleri	(Tucker) Sarej.	var.	Phytophthora	erythroseptica	drechsleri	353067	48	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353067
353069	Phytophthora infestans var. phaseoli	(Thaxt.) Leonian	var.	Phytophthora	infestans	phaseoli	353069	484	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353069
353070	Phytophthora parasitica var. capsici	(Leonian) Sarej.	var.	Phytophthora	parasitica	capsici	353070	44	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353070
353071	Phytophthora parasitica var. colocasiae	(Racib.) Sarej.	var.	Phytophthora	parasitica	colocasiae	353071	47	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353071
353072	Phytophthora spinosa var. lobata	Fell & Master	var.	Phytophthora	spinosa	lobata	353072	2919	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353072
353078	Plasmopara pygmaea f. anemones	Gapon.	f.	Plasmopara	pygmaea	anemones	353078	70	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353078
353258	Apodachlya brachynema f. major	(Tiesenh.) Sparrow	f.	Apodachlya	brachynema	major	353258	879	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353258
353665	Olpidiopsis saprolegniae var. indica	Dayal & J. Thakur	var.	Olpidiopsis	saprolegniae	indica	353665	280	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353665
353680	Peronospora litoralis f. romanica	Săvul. & Rayss	f.	Peronospora	litoralis	romanica	353680	no. 204	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353680
353741	Phytophthora nicotianae var. parasitica	(Dastur) G.M. Waterh.	var.	Phytophthora	nicotianae	parasitica	353741	14	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353741
353743	Plasmopara affinis f. silphii	Novot.	f.	Plasmopara	affinis	silphii	353743	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353743
353744	Plasmopara angustiterminalis f. bidentis	Novot.	f.	Plasmopara	angustiterminalis	bidentis	353744	82	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353744
353745	Plasmopara helianthi f. patens	Novot.	f.	Plasmopara	helianthi	patens	353745	138	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353745
353746	Plasmopara helianthi f. perennis	Novot.	f.	Plasmopara	helianthi	perennis	353746	137	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353746
353840	Saprolegnia monoica var. acidamica	S. Suzuki	var.	Saprolegnia	monoica	acidamica	353840	234	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353840
353844	Sclerophthora rayssiae var. zeae	Payak & Renfro	var.	Sclerophthora	rayssiae	zeae	353844	395	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=353844
354519	Peronospora galeopsidis	Lobik	sp.	Peronospora	galeopsidis		354519	147	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=354519
354520	Peronospora glaucii	Lobik	sp.	Peronospora	glaucii		354520	149	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=354520
354627	Plasmopara borreriae	(Lagerh.) Constant.	sp.	Plasmopara	borreriae		354627	476	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=354627
354848	Peronospora umbelliferarum var. berkeleyi	Ces.	var.	Peronospora	umbelliferarum	berkeleyi	354848	120	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=354848
355057	Peronospora amethysteae	Lebedeva	sp.	Peronospora	amethysteae		355057	232	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355057
355058	Peronospora cerinthes	Uljan.	sp.	Peronospora	cerinthes		355058	129	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355058
355059	Peronospora chelidonii	Miyabe	sp.	Peronospora	chelidonii		355059	148	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355059
355191	Basidiophora montana	R.W. Barreto	sp.	Basidiophora	montana		355191	323	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355191
355227	Pythium folliculosum	B. Paul	sp.	Pythium	folliculosum		355227	204	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355227
355264	Halophytophthora kandeliae	H.H. Ho, H.S. Chang & S.Y. Hsieh	sp.	Halophytophthora	kandeliae		355264	419	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355264
355268	Bremiella sphaerosperma	Constant.	sp.	Bremiella	sphaerosperma		355268	473	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355268
355271	Phytophthora macrochlamydospora	J.A.G. Irwin	sp.	Phytophthora	macrochlamydospora		355271	517	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355271
355507	Phytophthora leersiae	Sawada ex H.H. Ho & H.S. Chang	sp.	Phytophthora	leersiae		355507	306	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=355507
356596	Achlya oligocantha	de Bary	sp.	Achlya	oligocantha		356596	647	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=356596
356996	Phytophthora captiosa	M.A. Dick & K. Dobbie	sp.	Phytophthora	captiosa		356996	395	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=356996
357075	Sorosphaera viticola	Kirchm., Neuh. & L. Huber	sp.	Sorosphaera	viticola		357075	225	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=357075
357114	Pythium phragmitis	Nechw.	sp.	Pythium	phragmitis		357114	1343	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=357114
357172	Phytophthora fallax	K. Dobbie & M.A. Dick	sp.	Phytophthora	fallax		357172	398	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=357172
357379	Pythium spiculum	B. Paul	sp.	Pythium	spiculum		357379	319	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=357379
357916	Eurychasmopsis multisecunda	Canter	sp.	Eurychasmopsis	multisecunda		357916	107	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=357916
358159	Pythium cylindrosporum	B. Paul	sp.	Pythium	cylindrosporum		358159	339	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=358159
358344	Pythium radiosum	B. Paul	sp.	Pythium	radiosum		358344	2	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=358344
358655	Halophytophthora exoprolifera	H.H. Ho, Nakagiri & S.Y. Newell	sp.	Halophytophthora	exoprolifera		358655	548	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=358655
358829	Pythium mycoparasiticum	Deacon, S.A.K. Laing & L.A. Berry	sp.	Pythium	mycoparasiticum		358829	1	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=358829
359048	Bremia lagoseridis	Y.N. Yu & J.F. Tao	sp.	Bremia	lagoseridis		359048	92	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=359048
359049	Bremia cirsii	(Jacz. ex Uljan.) J.F. Tao & Y.N. Yu	sp.	Bremia	cirsii		359049	93	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=359049
359441	Pythium pachycaule var. ramificatum	B. Paul	var.	Pythium	pachycaule	ramificatum	359441	150	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=359441
359777	Plasmoverna pygmaea	(Unger) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	pygmaea		359777	818	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=359777
360186	Phytophthora tentaculata	Kröber & Marwitz	sp.	Phytophthora	tentaculata		360186	251	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=360186
360187	Phytophthora cinnamomi var. parvispora	Kröber & Marwitz	var.	Phytophthora	cinnamomi	parvispora	360187	255	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=360187
360234	Phytophthora fragariae var. rubi	W.F. Wilcox & J.M. Duncan	var.	Phytophthora	fragariae	rubi	360234	830	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=360234
361243	Woronina charae	Kiran & Dayal	sp.	Woronina	charae		361243	176	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=361243
363440	Phytophthora idaei	D.M. Kenn.	sp.	Phytophthora	idaei		363440	67	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=363440
363473	Halophytophthora masteri	Nakagiri & S.Y. Newell	sp.	Halophytophthora	masteri		363473	227	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=363473
363474	Halophytophthora tartarea	Nakagiri & S.Y. Newell	sp.	Halophytophthora	tartarea		363474	224	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=363474
363635	Atkinsiella awabi	Kitanch., K. Nakam., S. Wada & Hatai	sp.	Atkinsiella	awabi		363635	267	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=363635
363777	Albugo polygoni	Z.D. Jiang & P.K. Chi	sp.	Albugo	polygoni		363777	80	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=363777
365019	Plasmoverna hellebori	(Săvul. & Rayss) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	hellebori		365019	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365019
365020	Plasmoverna isopyri-thalictroidis	(Săvul. & Rayss) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	isopyri-thalictroidis		365020	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365020
365026	Plasmoverna anemones-ranunculoidis	(Săvul. & O. Săvul.) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	anemones-ranunculoidis		365026	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365026
365169	Plasmoverna fusca	(Peck) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	fusca		365169	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365169
365403	Plasmoverna alpina	(Johanson) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	alpina		365403	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365403
365738	Plasmoverna anemones-dichotomae	(Benua) Constant., Voglmayr, Fatehi & Thines	sp.	Plasmoverna	anemones-dichotomae		365738	819	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=365738
368554	Saprolegnia multispora	B. Paul & Steciow	sp.	Saprolegnia	multispora		368554	394	ICN		www.indexfungorum.org/Names/NamesRecord.asp?RecordID=368554
