taxonID	nameID	status	remarks
310547	100965	synonym	
560086	100968	synonym	
199121	100972	synonym	
308976	100973	synonym	
101919	100974	synonym	
488136	100975	synonym	
206034	100996	synonym	
164141	100999	synonym	
323135	101006	synonym	
323144	101007	synonym	
310552	101009	synonym	
819044	101015	synonym	
123547	101039	synonym	
123547	101042	synonym	
515624	101046	synonym	
123547	101048	synonym	
334821	101050	synonym	
285404	101051	synonym	
153652	101054	synonym	
550074	101055	synonym	
327527	101059	synonym	
804409	101060	synonym	
445149	101063	synonym	
101033	101065	synonym	
147114	101070	synonym	
218372	101081	synonym	
551296	101112	synonym	
519448	101120	synonym	
808773	101129	synonym	
308213	101142	synonym	
489972	101143	synonym	
477989	101149	synonym	
320904	101155	synonym	
255071	101160	synonym	
808796	101162	synonym	
317376	101165	synonym	
101159	101167	synonym	
334712	101185	synonym	
437266	101189	synonym	
812167	101190	synonym	
316062	101193	synonym	
101771	101206	synonym	
552724	101207	synonym	
286075	101215	synonym	
251893	101225	synonym	
283099	101244	synonym	
311489	101268	synonym	
100606	101274	synonym	
336098	101279	synonym	
334890	101298	synonym	
309413	101319	synonym	
227217	101325	synonym	
311252	101327	synonym	
251695	101335	synonym	
134141	101336	synonym	
218661	101343	synonym	
110193	101348	synonym	
321489	101358	synonym	
192312	101361	synonym	
416130	101364	synonym	
815826	101375	synonym	
323995	101381	synonym	
445151	101387	synonym	
269590	101437	synonym	
487428	101462	synonym	
486276	101520	synonym	
283635	101527	synonym	
276912	101541	synonym	
814087	101548	synonym	
196914	101550	synonym	
450889	101553	synonym	
323132	101555	synonym	
447025	101557	synonym	
166241	101561	synonym	
142121	101565	synonym	
313244	101566	synonym	
340541	101571	synonym	
310240	101573	synonym	
438295	101574	synonym	
101634	101580	synonym	
179491	101581	synonym	
101620	101587	synonym	
822027	101588	synonym	
461807	101590	synonym	
310359	101592	synonym	
232840	101596	synonym	
120358	101597	synonym	
105939	101608	synonym	
434444	101615	synonym	
268863	101618	synonym	
222695	101622	synonym	
323575	101629	synonym	
216796	101631	synonym	
339504	101632	synonym	
361889	101633	synonym	
309583	101639	synonym	
309583	101640	synonym	
135417	101642	synonym	
309582	101650	synonym	
116376	101653	synonym	
217756	101654	synonym	
338210	101655	synonym	
222548	101656	synonym	
156091	101658	synonym	
318419	101659	synonym	
225689	101664	synonym	
314734	101665	synonym	
314734	101666	synonym	
334380	101668	synonym	
168526	101671	synonym	
141289	101672	synonym	
130892	101673	synonym	
122764	101677	synonym	
308124	101681	synonym	
814571	101682	synonym	
288435	101688	synonym	
285205	101689	synonym	
288434	101691	synonym	
301268	101692	synonym	
461971	101694	synonym	
338972	101695	synonym	
283466	101697	synonym	
340687	101699	synonym	
253761	101701	synonym	
301268	101702	synonym	
288440	101703	synonym	
273199	101704	synonym	
118723	101706	synonym	
168658	101710	synonym	
198200	101712	synonym	
553591	101715	synonym	
101634	101717	synonym	
296146	101735	synonym	
281504	101736	synonym	
258409	101740	synonym	
301266	101745	synonym	
453462	101763	synonym	
148785	101765	synonym	
214696	101766	synonym	
433848	101774	synonym	
373774	101798	synonym	
209364	101799	synonym	
375260	101803	synonym	
263106	101805	synonym	
219493	101807	synonym	
374970	101813	synonym	
147792	101814	synonym	
251391	101818	synonym	
108050	101829	synonym	
357722	101849	synonym	
551717	101861	synonym	
214057	101874	synonym	
360619	101875	synonym	
193023	101877	synonym	
312456	101879	synonym	
165450	101881	synonym	
375150	101882	synonym	
216713	101887	synonym	
178100	101891	synonym	
354625	101892	synonym	
222548	101893	synonym	
194185	101894	synonym	
217656	101895	synonym	
413703	101897	synonym	
300255	101898	synonym	
543006	101899	synonym	
354626	101900	synonym	
165199	101902	synonym	
162639	101905	synonym	
436666	101907	synonym	
800547	101910	synonym	
230926	101911	synonym	
163266	101913	synonym	
215639	101924	synonym	
324229	101925	synonym	
329945	101930	synonym	
266049	101937	synonym	
284309	101952	synonym	
248337	101954	synonym	
246515	101955	synonym	
336565	101958	synonym	
120492	101959	synonym	
513137	101960	synonym	
218372	101964	synonym	
130739	101968	synonym	
144109	101969	synonym	
232548	101970	synonym	
228456	101972	synonym	
251392	101977	synonym	
483042	101978	synonym	
433657	101981	synonym	
144881	101985	synonym	
464395	101997	synonym	
252603	102007	synonym	
500509	102009	synonym	
289555	102010	synonym	
544157	102011	synonym	
102013	102015	synonym	
234878	102017	synonym	
173509	102023	synonym	
281457	102027	synonym	
254498	102030	synonym	
373613	102041	synonym	
158410	102052	synonym	
255388	102054	synonym	
254990	102060	synonym	
217279	102076	synonym	
535177	102080	synonym	
501822	102084	synonym	
205757	102085	synonym	
154431	102086	synonym	
454019	102091	synonym	
564793	102095	synonym	
306731	102096	synonym	
218372	102098	synonym	
211139	102099	synonym	
218372	102101	synonym	
191277	102102	synonym	
128507	102104	synonym	
148778	102107	synonym	
219624	102111	synonym	
497782	102112	synonym	
284309	102113	synonym	
225585	102115	synonym	
492443	102116	synonym	
531495	102119	synonym	
148778	102127	synonym	
217916	102130	synonym	
203298	102132	synonym	
219445	102133	synonym	
198486	102134	synonym	
123547	102140	synonym	
121170	102143	synonym	
222031	102147	synonym	
159905	102151	synonym	
311837	102156	synonym	
187796	102157	synonym	
444694	102164	synonym	
247978	102165	synonym	
199430	102172	synonym	
238904	102178	synonym	
311172	102189	synonym	
101620	102192	synonym	
157362	102194	synonym	
297979	102195	synonym	
822027	102201	synonym	
218372	102202	synonym	
218372	102203	synonym	
288439	102204	synonym	
100189	102205	synonym	
220527	102206	synonym	
822802	102207	synonym	
151843	102208	synonym	
309148	102209	synonym	
170404	102211	synonym	
126903	102213	synonym	
248027	102214	synonym	
156362	102215	synonym	
220527	102216	synonym	
174470	102217	synonym	
267609	102218	synonym	
310983	102219	synonym	
202802	102221	synonym	
355561	102225	synonym	
230096	102226	synonym	
192646	102228	synonym	
243603	102229	synonym	
243776	102230	synonym	
247978	102232	synonym	
217311	102234	synonym	
119671	102242	synonym	
215339	102243	synonym	
238397	102247	synonym	
335884	102249	synonym	
307134	102252	synonym	
326824	102270	synonym	
100451	102306	synonym	
119360	102312	synonym	
817147	102317	synonym	
305690	102319	synonym	
237832	102328	synonym	
144347	102329	synonym	
197874	102330	synonym	
238937	102336	synonym	
515403	102339	synonym	
214057	102341	synonym	
326258	102345	synonym	
241331	102352	synonym	
453498	102362	synonym	
810156	102368	synonym	
529000	102380	synonym	
359865	102381	synonym	
432109	102383	synonym	
802922	102387	synonym	
249582	102388	synonym	
332576	102390	synonym	
363330	102391	synonym	
207511	102393	synonym	
192652	102394	synonym	
336676	102396	synonym	
234662	102398	synonym	
227907	102401	synonym	
178290	102406	synonym	
501100	102407	synonym	
174028	102408	synonym	
248665	102412	synonym	
334157	102414	synonym	
153807	102415	synonym	
190093	102416	synonym	
303280	102417	synonym	
153472	102418	synonym	
207521	102425	synonym	
172292	102426	synonym	
202975	102427	synonym	
293843	102429	synonym	
119360	102430	synonym	
306319	102431	synonym	
433370	102432	synonym	
297532	102436	synonym	
330232	102446	synonym	
157692	102448	synonym	
515403	102450	synonym	
375321	102451	synonym	
165799	102452	synonym	
143777	102456	synonym	
230946	102461	synonym	
489951	102462	synonym	
171008	102464	synonym	
341013	102473	synonym	
447415	102475	synonym	
413762	102476	synonym	
443470	102477	synonym	
209399	102481	synonym	
195026	102482	synonym	
360397	102483	synonym	
234088	102484	synonym	
304154	102486	synonym	
106342	102493	synonym	
189792	102496	synonym	
313341	102497	synonym	
234187	102499	synonym	
230038	102500	synonym	
553594	102502	synonym	
243273	102503	synonym	
227287	102504	synonym	
182578	102505	synonym	
375013	102508	synonym	
413968	102512	synonym	
511228	102514	synonym	
473989	102515	synonym	
119078	102518	synonym	
569592	102519	synonym	
461060	102520	synonym	
141966	102536	synonym	
142751	102537	synonym	
173259	102538	synonym	
511344	102546	synonym	
136124	102547	synonym	
460455	102548	synonym	
108213	102549	synonym	
249710	102550	synonym	
126896	102551	synonym	
269382	102553	synonym	
126900	102554	synonym	
311162	102571	synonym	
810961	102573	synonym	
413436	102575	synonym	
293441	102579	synonym	
549932	102603	synonym	
128814	102604	synonym	
157968	102636	synonym	
238836	102639	synonym	
442954	102641	synonym	
192438	102642	synonym	
207603	102643	synonym	
181054	102644	synonym	
189804	102645	synonym	
303272	102646	synonym	
182841	102647	synonym	
210615	102648	synonym	
234088	102649	synonym	
265228	102650	synonym	
182621	102651	synonym	
344222	102652	synonym	
193134	102653	synonym	
354665	102654	synonym	
447318	102655	synonym	
178381	102657	synonym	
168730	102658	synonym	
234088	102659	synonym	
375020	102661	synonym	
100693	102662	synonym	
228554	102663	synonym	
121155	102664	synonym	
289555	102665	synonym	
195025	102666	synonym	
100269	102667	synonym	
221577	102668	synonym	
119568	102669	synonym	
102395	102670	synonym	
191143	102671	synonym	
192963	102672	synonym	
362588	102674	synonym	
362591	102675	synonym	
128102	102677	synonym	
450009	102683	synonym	
114539	102684	synonym	
280770	102685	synonym	
114558	102687	synonym	
280770	102689	synonym	
280770	102690	synonym	
114549	102691	synonym	
332662	102692	synonym	
280770	102693	synonym	
256187	102694	synonym	
313244	102698	synonym	
235373	102700	synonym	
128057	102706	synonym	
283649	102713	synonym	
269262	102717	synonym	
184067	102740	synonym	
292630	102750	synonym	
202966	102755	synonym	
508178	102757	synonym	
128924	102758	synonym	
256187	102764	synonym	
464268	102778	synonym	
234088	102785	synonym	
333277	102789	synonym	
272075	102798	synonym	
176543	102806	synonym	
313294	102813	synonym	
215971	102815	synonym	
450784	102823	synonym	
309411	102835	synonym	
504230	102870	synonym	
437564	102872	synonym	
218548	102874	synonym	
534688	102879	synonym	
254498	102913	synonym	
280770	102918	synonym	
804634	102927	synonym	
332662	102932	synonym	
333308	102948	synonym	
359507	102977	synonym	
500818	102979	synonym	
569715	102984	synonym	
103328	102986	synonym	
245810	103011	synonym	
484540	103044	synonym	
103461	103049	synonym	
554307	103055	synonym	
110836	103056	synonym	
335065	103057	synonym	
803967	103060	synonym	
335069	103061	synonym	
283577	103062	synonym	
318488	103064	synonym	
116316	103100	synonym	
315177	103102	synonym	
413404	103138	synonym	
328383	103151	synonym	
100353	103164	synonym	
508349	103170	synonym	
830291	103229	synonym	
357896	103230	synonym	
103106	103251	synonym	
225350	103259	synonym	
296478	103260	synonym	
329741	103261	synonym	
329741	103263	synonym	
112200	103271	synonym	
130792	103274	synonym	
805660	103275	synonym	
414125	103282	synonym	
103648	103297	synonym	
234658	103358	synonym	
300023	103368	synonym	
127793	103412	synonym	
326657	103415	synonym	
127693	103417	synonym	
105592	103424	synonym	
106292	103464	synonym	
359065	103494	synonym	
254383	103498	synonym	
551393	103530	synonym	
311171	103590	synonym	
458416	103595	synonym	
500815	103627	synonym	
500816	103628	synonym	
510391	103631	synonym	
116316	103633	synonym	
359691	103654	synonym	
535540	103679	synonym	
120903	103697	synonym	
504362	103706	synonym	
344536	103717	synonym	
488903	103732	synonym	
556330	103733	synonym	
363314	103756	synonym	
504553	103782	synonym	
807715	103783	synonym	
633509	103819	synonym	
823371	103822	synonym	
103591	103823	synonym	
464540	103825	synonym	
464549	103826	synonym	
464566	103827	synonym	
464575	103828	synonym	
464560	103829	synonym	
464583	103830	synonym	
464584	103831	synonym	
464588	103832	synonym	
135635	103839	synonym	
464076	103858	synonym	
324511	103870	synonym	
316015	103898	synonym	
541149	103899	synonym	
534395	103900	synonym	
412791	103908	synonym	
442334	103909	synonym	
442335	103910	synonym	
442336	103911	synonym	
442337	103912	synonym	
414661	103922	synonym	
464112	103935	synonym	
464432	103942	synonym	
550247	103962	synonym	
112248	103979	synonym	
815091	103981	synonym	
484595	103993	synonym	
809294	104002	synonym	
247978	104008	synonym	
324638	104045	synonym	
324639	104046	synonym	
109268	104048	synonym	
823543	104049	synonym	
109261	104050	synonym	
500879	104063	synonym	
433597	104067	synonym	
433584	104070	synonym	
433584	104071	synonym	
369479	104084	synonym	
225552	104089	synonym	
104428	104091	synonym	
319410	104095	synonym	
319410	104096	synonym	
436563	104100	synonym	
171413	104106	synonym	
543115	104109	synonym	
488783	104131	synonym	
112235	104134	synonym	
359046	104137	synonym	
808809	104152	synonym	
161573	104153	synonym	
627011	104174	synonym	
459738	104176	synonym	
275640	104177	synonym	
127912	104179	synonym	
262305	104185	synonym	
264039	104186	synonym	
319247	104208	synonym	
339360	104219	synonym	
323656	104220	synonym	
515434	104222	synonym	
259913	104223	synonym	
271076	104225	synonym	
500876	104261	synonym	
500879	104262	synonym	
560679	104266	synonym	
810979	104271	synonym	
109266	104272	synonym	
118723	104276	synonym	
268474	104277	synonym	
317365	104284	synonym	
319439	104289	synonym	
284214	104292	synonym	
308895	104295	synonym	
384344	104296	synonym	
308897	104298	synonym	
373678	104299	synonym	
328585	104311	synonym	
328589	104312	synonym	
134471	104313	synonym	
285908	104338	synonym	
104354	104341	synonym	
246531	104345	synonym	
122107	104351	synonym	
179118	104368	synonym	
104583	104371	synonym	
104419	104378	synonym	
127401	104392	synonym	
804962	104401	synonym	
561018	104402	synonym	
104381	104435	synonym	
809091	104439	synonym	
160515	104440	synonym	
322985	104442	synonym	
338733	104443	synonym	
133416	104449	synonym	
302089	104450	synonym	
103982	104456	synonym	
103985	104457	synonym	
103987	104458	synonym	
103988	104459	synonym	
815091	104460	synonym	
816961	104463	synonym	
413761	104467	synonym	
135247	104473	synonym	
100690	104474	synonym	
464082	104478	synonym	
464118	104480	synonym	
464448	104481	synonym	
487478	104483	synonym	
627000	104485	synonym	
829961	104486	synonym	
811970	104487	synonym	
438129	104536	synonym	
437959	104537	synonym	
568235	104538	synonym	
136153	104543	synonym	
136114	104545	synonym	
136115	104546	synonym	
460217	104547	synonym	
104019	104558	synonym	
801206	104571	synonym	
561449	104572	synonym	
561457	104573	synonym	
561461	104574	synonym	
561462	104575	synonym	
561479	104576	synonym	
561494	104577	synonym	
561508	104579	synonym	
111533	104582	synonym	
553581	104591	synonym	
560673	104604	synonym	
809779	104609	synonym	
249372	104613	synonym	
800845	104614	synonym	
332346	104617	synonym	
332383	104619	synonym	
358564	104626	synonym	
825017	104628	synonym	
445221	104641	synonym	
305428	104649	synonym	
362212	104667	synonym	
816987	104683	synonym	
474522	104684	synonym	
302650	104686	synonym	
275228	104691	synonym	
810208	104697	synonym	
101988	104713	synonym	
101988	104714	synonym	
460217	104718	synonym	
339038	104734	synonym	
339039	104735	synonym	
339041	104736	synonym	
535430	104737	synonym	
339047	104739	synonym	
339048	104740	synonym	
339049	104741	synonym	
339050	104742	synonym	
339055	104744	synonym	
339056	104745	synonym	
339058	104746	synonym	
112652	104761	synonym	
812101	104763	synonym	
464545	104768	synonym	
464530	104769	synonym	
323382	104770	synonym	
323383	104771	synonym	
323386	104772	synonym	
323387	104773	synonym	
323391	104774	synonym	
323397	104775	synonym	
323398	104776	synonym	
323402	104777	synonym	
323403	104778	synonym	
323404	104779	synonym	
323406	104780	synonym	
518663	104791	synonym	
801094	104792	synonym	
464786	104793	synonym	
464784	104797	synonym	
807430	104799	synonym	
127689	104813	synonym	
127687	104814	synonym	
819489	104824	synonym	
356203	104825	synonym	
302561	104833	synonym	
325014	104835	synonym	
802538	104839	synonym	
464795	104842	synonym	
464035	104847	synonym	
464425	104849	synonym	
130701	104850	synonym	
803065	104851	synonym	
829863	104874	synonym	
824437	104877	synonym	
118662	104893	synonym	
444755	104903	synonym	
107113	104908	synonym	
808493	104911	synonym	
466442	104919	synonym	
373272	104973	synonym	
373063	104978	synonym	
126884	104983	synonym	
443488	104986	synonym	
551623	104990	synonym	
106184	105002	synonym	
308059	105011	synonym	
362341	105013	synonym	
373230	105017	synonym	
318048	105041	synonym	
412412	105042	synonym	
412413	105043	synonym	
283729	105062	synonym	
340270	105063	synonym	
104826	105064	synonym	
104827	105065	synonym	
283730	105066	synonym	
340271	105067	synonym	
283730	105068	synonym	
810710	105087	synonym	
807757	105095	synonym	
500139	105105	synonym	
801544	105119	synonym	
105003	105120	synonym	
296478	105121	synonym	
332662	105123	synonym	
829874	105136	synonym	
827817	105140	synonym	
104395	105141	synonym	
133400	105144	synonym	
329452	105162	synonym	
504234	105166	synonym	
133400	105206	synonym	
114123	105243	synonym	
551624	105246	synonym	
130041	105248	synonym	
130042	105249	synonym	
130043	105250	synonym	
130044	105251	synonym	
130046	105252	synonym	
130047	105253	synonym	
130053	105255	synonym	
361088	105276	synonym	
119250	105297	synonym	
627956	105314	synonym	
314150	105320	synonym	
807608	105350	synonym	
315327	105352	synonym	
151856	105383	synonym	
134161	105413	synonym	
178882	105437	synonym	
500814	105450	synonym	
500822	105453	synonym	
302089	105456	synonym	
269891	105457	synonym	
500831	105458	synonym	
109437	105459	synonym	
344537	105487	synonym	
369395	105488	synonym	
811867	105515	synonym	
464083	105519	synonym	
464096	105520	synonym	
121183	105521	synonym	
464414	105522	synonym	
104400	105523	synonym	
180946	105524	synonym	
828992	105547	synonym	
821403	105548	synonym	
136054	105555	synonym	
517192	105556	synonym	
517194	105558	synonym	
517195	105559	synonym	
805905	105563	synonym	
561451	105567	synonym	
561455	105568	synonym	
335561	105595	synonym	
373148	105600	synonym	
560663	105612	synonym	
560668	105613	synonym	
314414	105615	synonym	
828383	105623	synonym	
105069	105626	synonym	
246300	105664	synonym	
133488	105679	synonym	
561969	105680	synonym	
514647	105681	synonym	
564718	105682	synonym	
193446	105744	synonym	
360526	105760	synonym	
510228	105761	synonym	
258459	105765	synonym	
519578	105771	synonym	
474849	105791	synonym	
519665	105792	synonym	
530084	105809	synonym	
564473	105843	synonym	
814971	105844	synonym	
561437	105850	synonym	
464533	105851	synonym	
127672	105889	synonym	
487688	105932	synonym	
807339	105968	synonym	
807338	105969	synonym	
114123	105970	synonym	
807338	105972	synonym	
564465	105973	synonym	
563714	105974	synonym	
807339	105975	synonym	
310230	105977	synonym	
804709	105978	synonym	
253819	105979	synonym	
807339	105980	synonym	
310299	105981	synonym	
310230	105983	synonym	
334125	105984	synonym	
565651	105986	synonym	
362437	105990	synonym	
493060	105994	synonym	
412795	106020	synonym	
809575	106038	synonym	
128898	106066	synonym	
109473	106123	synonym	
822833	106124	synonym	
413963	106137	synonym	
811291	106156	synonym	
248544	106171	synonym	
237869	106179	synonym	
460464	106193	synonym	
129247	106235	synonym	
460300	106263	synonym	
810229	106266	synonym	
810231	106267	synonym	
320609	106268	synonym	
320609	106270	synonym	
811971	106271	synonym	
126898	106286	synonym	
818448	106288	synonym	
131133	106298	synonym	
435196	106343	synonym	
227217	106365	synonym	
801356	106374	synonym	
413935	106412	synonym	
128175	106457	synonym	
500142	106458	synonym	
132784	106459	synonym	
413059	106466	synonym	
450785	106496	synonym	
104861	106516	synonym	
464485	106527	synonym	
106310	106530	synonym	
179243	106553	synonym	
464076	106572	synonym	
500819	106574	synonym	
362593	106575	synonym	
627456	106582	synonym	
474522	106628	synonym	
125432	106629	synonym	
803823	106631	synonym	
817568	106663	synonym	
129246	106664	synonym	
535320	106668	synonym	
818847	106676	synonym	
327998	106677	synonym	
808799	106678	synonym	
327999	106679	synonym	
310868	106681	synonym	
310869	106682	synonym	
464721	106697	synonym	
356791	106716	synonym	
126998	106717	synonym	
459722	106755	synonym	
827719	106756	synonym	
104434	106761	synonym	
824983	106774	synonym	
134332	106802	synonym	
134333	106803	synonym	
134342	106805	synonym	
134345	106806	synonym	
134350	106808	synonym	
134354	106810	synonym	
519483	106825	synonym	
292062	106840	synonym	
515337	106849	synonym	
515322	106852	synonym	
373731	106856	synonym	
534377	106857	synonym	
119594	106858	synonym	
510639	106860	synonym	
126350	106868	synonym	
554452	106904	synonym	
270068	106910	synonym	
554316	106938	synonym	
812341	106947	synonym	
812324	106950	synonym	
812340	106960	synonym	
812843	106967	synonym	
130968	106968	synonym	
331948	106992	synonym	
382295	106993	synonym	
369336	106994	synonym	
466841	107014	synonym	
372458	107015	synonym	
433531	107019	synonym	
225870	107020	synonym	
122362	107021	synonym	
319867	107022	synonym	
336302	107023	synonym	
237832	107024	synonym	
318492	107025	synonym	
832051	107044	synonym	
331650	107067	synonym	
500822	107073	synonym	
801072	107075	synonym	
813625	107078	synonym	
550007	107085	synonym	
811722	107088	synonym	
560647	107101	synonym	
568052	107114	synonym	
133490	107118	synonym	
813864	107121	synonym	
508389	107142	synonym	
534377	107143	synonym	
517102	107144	synonym	
508390	107145	synonym	
460124	107146	synonym	
534379	107147	synonym	
508391	107148	synonym	
508393	107149	synonym	
362597	107150	synonym	
508395	107151	synonym	
534039	107152	synonym	
534381	107153	synonym	
534382	107154	synonym	
415537	107155	synonym	
362594	107156	synonym	
362598	107157	synonym	
534383	107158	synonym	
508397	107159	synonym	
362595	107160	synonym	
508402	107161	synonym	
534391	107162	synonym	
508431	107164	synonym	
508402	107166	synonym	
536877	107167	synonym	
508405	107168	synonym	
344541	107170	synonym	
322990	107180	synonym	
101337	107182	synonym	
363626	107194	synonym	
310595	107195	synonym	
568167	107196	synonym	
363592	107200	synonym	
273299	107203	synonym	
434361	107216	synonym	
530786	107217	synonym	
464543	107301	synonym	
464550	107302	synonym	
511196	107314	synonym	
412792	107327	synonym	
445563	107344	synonym	
561426	107352	synonym	
323887	107420	synonym	
443163	107458	synonym	
464574	107595	synonym	
514096	107613	synonym	
206172	107652	synonym	
127696	107661	synonym	
357896	107663	synonym	
172015	107679	synonym	
623244	107696	synonym	
534394	107700	synonym	
119016	107727	synonym	
314629	107735	synonym	
623244	107742	synonym	
814724	107753	synonym	
354634	107786	synonym	
456229	107801	synonym	
415627	107802	synonym	
311057	107806	synonym	
312508	107807	synonym	
210536	107808	synonym	
310948	107810	synonym	
551590	107814	synonym	
311274	107818	synonym	
504324	107849	synonym	
808872	107851	synonym	
512178	107885	synonym	
125937	107886	synonym	
822836	107899	synonym	
337561	107906	synonym	
807755	107940	synonym	
335661	107942	synonym	
323014	107946	synonym	
323020	107947	synonym	
103280	107958	synonym	
174876	107960	synonym	
110669	107962	synonym	
108322	107964	synonym	
108327	107965	synonym	
414204	107967	synonym	
130644	107977	synonym	
330152	107992	synonym	
128022	107997	synonym	
564104	108008	synonym	
512190	108009	synonym	
512192	108014	synonym	
491426	108020	synonym	
512197	108021	synonym	
107896	108045	synonym	
105890	108047	synonym	
510668	108066	synonym	
487755	108067	synonym	
106296	108076	synonym	
509647	108091	synonym	
339522	108097	synonym	
320559	108098	synonym	
312504	108106	synonym	
312505	108107	synonym	
450728	108109	synonym	
803421	108133	synonym	
803419	108134	synonym	
153816	108156	synonym	
