nameID	relatedNameID	type	publishedInID	remarks
286304	627383	Orthographic variant		
286305	627385	Orthographic variant		
286306	627390	Orthographic variant		
286307	627397	Orthographic variant		
286308	627403	Orthographic variant		
286309	627406	Orthographic variant		
286310	627410	Orthographic variant		
286311	627411	Orthographic variant		
286312	627418	Orthographic variant		
286313	627421	Orthographic variant		
286314	627422	Orthographic variant		
286315	627423	Orthographic variant		
286316	627424	Orthographic variant		
286317	627428	Orthographic variant		
286318	627429	Orthographic variant		
286332	307008	Orthographic variant		
286340	509328	Orthographic variant		
286343	414303	Orthographic variant		
286366	547113	Orthographic variant		
286369	307017	Orthographic variant		
286572	359077	Orthographic variant		
286590	340301	Orthographic variant		
286600	583351	Orthographic variant		
286601	102020	Orthographic variant		
286602	193324	Orthographic variant		
286603	344299	Orthographic variant		
286372	353901	Orthographic variant		
286387	544147	Orthographic variant		
286421	112673	Orthographic variant		
286431	171949	Orthographic variant		
286438	324883	Orthographic variant		
286445	102872	Orthographic variant		
286496	104831	Orthographic variant		
286497	535105	Orthographic variant		
286503	340293	Orthographic variant		
286506	104832	Orthographic variant		
286531	340297	Orthographic variant		
286606	126239	Orthographic variant		
286607	111073	Orthographic variant		
286608	159861	Orthographic variant		
286610	266377	Orthographic variant		
286612	231837	Orthographic variant		
286613	450764	Orthographic variant		
286632	534671	Orthographic variant		
286640	505593	Orthographic variant		
286643	627531	Orthographic variant		
286673	362991	Orthographic variant		
286691	102179	Orthographic variant		
286707	102191	Orthographic variant		
286751	348920	Orthographic variant		
286754	344300	Orthographic variant		
286798	536254	Orthographic variant		
286902	627573	Orthographic variant		
287102	327626	Orthographic variant		
286922	278578	Orthographic variant		
286945	126038	Orthographic variant		
286949	587589	Orthographic variant		
286951	354652	Orthographic variant		
286962	622742	Orthographic variant		
286964	134900	Orthographic variant		
286971	119193	Orthographic variant		
286972	344301	Orthographic variant		
286984	626193	Orthographic variant		
286985	626194	Orthographic variant		
287007	483783	Orthographic variant		
287008	307093	Orthographic variant		
287036	147682	Orthographic variant		
287054	240937	Orthographic variant		
287060	314530	Orthographic variant		
287066	353914	Orthographic variant		
287069	102116	Orthographic variant		
287078	535137	Orthographic variant		
287085	324978	Orthographic variant		
287087	340389	Orthographic variant		
287090	268939	Orthographic variant		
287095	546418	Orthographic variant		
287096	546424	Orthographic variant		
287097	546426	Orthographic variant		
287098	546430	Orthographic variant		
287145	481684	Orthographic variant		
287178	340392	Orthographic variant		
287185	112677	Orthographic variant		
287188	186079	Orthographic variant		
287193	631411	Orthographic variant		
287199	348934	Orthographic variant		
287402	536359	Orthographic variant		
287208	102071	Orthographic variant		
287213	193795	Orthographic variant		
287217	206480	Orthographic variant		
287219	307114	Orthographic variant		
287220	375063	Orthographic variant		
287223	126505	Orthographic variant		
287229	269426	Orthographic variant		
287239	206073	Orthographic variant		
287249	532604	Orthographic variant		
287250	530642	Orthographic variant		
287259	534828	Orthographic variant		
287261	163844	Orthographic variant		
287268	495365	Orthographic variant		
287270	534930	Orthographic variant		
287271	537361	Orthographic variant		
287290	535883	Orthographic variant		
287291	535157	Orthographic variant		
287292	340437	Orthographic variant		
287295	445488	Orthographic variant		
287303	528786	Orthographic variant		
287321	509429	Orthographic variant		
287330	120203	Orthographic variant		
287340	483358	Orthographic variant		
287363	536316	Orthographic variant		
287424	104835	Orthographic variant		
287425	325016	Orthographic variant		
287428	325021	Orthographic variant		
287433	325025	Orthographic variant		
287440	110395	Orthographic variant		
287441	287442	Orthographic variant		
287443	340454	Orthographic variant		
287445	116134	Orthographic variant		
287636	340560	Orthographic variant		
287654	534687	Orthographic variant		
287450	106525	Orthographic variant		
287451	340463	Orthographic variant		
287452	325045	Orthographic variant		
287454	325058	Orthographic variant		
287455	130203	Orthographic variant		
287458	175395	Orthographic variant		
287476	110150	Orthographic variant		
287477	627823	Orthographic variant		
287478	344303	Orthographic variant		
287496	340531	Orthographic variant		
287500	635630	Orthographic variant		
287502	547003	Orthographic variant		
287505	325082	Orthographic variant		
287556	535175	Orthographic variant		
287560	537110	Orthographic variant		
287567	126530	Orthographic variant		
287570	371677	Orthographic variant		
287591	340557	Orthographic variant		
287598	307180	Orthographic variant		
287674	340561	Orthographic variant		
287690	325105	Orthographic variant		
287908	340569	Orthographic variant		
287928	307190	Orthographic variant		
287705	103873	Orthographic variant		
287707	626195	Orthographic variant		
287719	340563	Orthographic variant		
287722	307184	Orthographic variant		
287731	340564	Orthographic variant		
287734	307185	Orthographic variant		
287737	340565	Orthographic variant		
287745	313036	Orthographic variant		
287800	307186	Orthographic variant		
287801	307187	Orthographic variant		
287826	529707	Orthographic variant		
287884	517153	Orthographic variant		
287950	307191	Orthographic variant		
287953	545169	Orthographic variant		
288141	344305	Orthographic variant		
288148	147139	Orthographic variant		
288149	237756	Orthographic variant		
287971	307192	Orthographic variant		
287982	340572	Orthographic variant		
287993	627654	Orthographic variant		
287994	627658	Orthographic variant		
288021	307193	Orthographic variant		
288036	630416	Orthographic variant		
288054	340573	Orthographic variant		
288081	542123	Orthographic variant		
288098	325109	Orthographic variant		
288106	114896	Orthographic variant		
288108	269330	Orthographic variant		
288109	269609	Orthographic variant		
288135	530352	Orthographic variant		
288163	242869	Orthographic variant		
288169	135327	Orthographic variant		
288172	467529	Orthographic variant		
288178	266670	Orthographic variant		
288193	627662	Orthographic variant		
288194	627663	Orthographic variant		
288195	325146	Orthographic variant		
288196	414335	Orthographic variant		
288207	307227	Orthographic variant		
288220	153583	Orthographic variant		
288395	116869	Orthographic variant		
288398	445502	Orthographic variant		
288399	117171	Orthographic variant		
288401	544823	Orthographic variant		
288415	348954	Orthographic variant		
288237	153345	Orthographic variant		
288242	344306	Orthographic variant		
288269	344307	Orthographic variant		
288270	445499	Orthographic variant		
288279	129466	Orthographic variant		
288281	113110	Orthographic variant		
288286	136584	Orthographic variant		
288299	467839	Orthographic variant		
288302	307304	Orthographic variant		
288322	314533	Orthographic variant		
288384	521598	Orthographic variant		
288385	111997	Orthographic variant		
288430	111998	Orthographic variant		
288438	121342	Orthographic variant		
288441	158992	Orthographic variant		
288482	325266	Orthographic variant		
288490	344309	Orthographic variant		
288504	408184	Orthographic variant		
288508	250797	Orthographic variant		
288520	584750	Orthographic variant		
288521	344310	Orthographic variant		
288522	256098	Orthographic variant		
288535	127564	Orthographic variant		
288563	118724	Orthographic variant		
288564	228885	Orthographic variant		
288580	220190	Orthographic variant		
288581	344311	Orthographic variant		
288582	234719	Orthographic variant		
288595	325294	Orthographic variant		
288602	272179	Orthographic variant		
288606	291759	Orthographic variant		
288608	623293	Orthographic variant		
288609	231964	Orthographic variant		
288616	262903	Orthographic variant		
288617	116219	Orthographic variant		
288663	348485	Orthographic variant		
288664	200240	Orthographic variant		
288667	325305	Orthographic variant		
288676	325307	Orthographic variant		
288681	535232	Orthographic variant		
288686	325311	Orthographic variant		
288690	119160	Orthographic variant		
288693	214408	Orthographic variant		
288694	325314	Orthographic variant		
288699	325315	Orthographic variant		
288700	580065	Orthographic variant		
288707	521842	Orthographic variant		
288708	521815	Orthographic variant		
288709	521813	Orthographic variant		
288710	521797	Orthographic variant		
288711	521795	Orthographic variant		
288712	521780	Orthographic variant		
288713	206007	Orthographic variant		
288714	521774	Orthographic variant		
288715	521772	Orthographic variant		
288725	206007	Orthographic variant		
288778	627682	Orthographic variant		
288794	505113	Orthographic variant		
288816	344312	Orthographic variant		
288871	121128	Orthographic variant		
289095	353006	Orthographic variant		
289099	522253	Orthographic variant		
289103	585065	Orthographic variant		
288919	325328	Orthographic variant		
288922	200341	Orthographic variant		
288938	325329	Orthographic variant		
288958	114090	Orthographic variant		
288976	344313	Orthographic variant		
289013	373413	Orthographic variant		
289146	324346	Orthographic variant		
289361	509526	Orthographic variant		
289367	307495	Orthographic variant		
289369	509455	Orthographic variant		
289375	536662	Orthographic variant		
289219	121430	Orthographic variant		
289225	534717	Orthographic variant		
289231	465133	Orthographic variant		
289233	107364	Orthographic variant		
289254	174655	Orthographic variant		
289288	155515	Orthographic variant		
289314	107365	Orthographic variant		
289334	159102	Orthographic variant		
289339	158908	Orthographic variant		
289347	159411	Orthographic variant		
289349	258627	Orthographic variant		
289392	141094	Orthographic variant		
289416	133235	Orthographic variant		
289417	101966	Orthographic variant		
289438	340779	Orthographic variant		
289440	118808	Orthographic variant		
289443	120155	Orthographic variant		
289451	534858	Orthographic variant		
289452	178166	Orthographic variant		
289483	509458	Orthographic variant		
289665	130012	Orthographic variant		
289675	627739	Orthographic variant		
289677	493088	Orthographic variant		
289888	224645	Orthographic variant		
289509	541034	Orthographic variant		
289520	631470	Orthographic variant		
289529	634782	Orthographic variant		
289539	276070	Orthographic variant		
289586	207661	Orthographic variant		
289589	118956	Orthographic variant		
289597	812049	Orthographic variant		
289605	291836	Orthographic variant		
289606	119204	Orthographic variant		
289608	153383	Orthographic variant		
289610	348968	Orthographic variant		
289620	348969	Orthographic variant		
289626	536512	Orthographic variant		
289648	580964	Orthographic variant		
289656	348973	Orthographic variant		
289719	166100	Orthographic variant		
289720	325369	Orthographic variant		
289721	371059	Orthographic variant		
289731	371262	Orthographic variant		
289749	415321	Orthographic variant		
289751	408530	Orthographic variant		
289779	466404	Orthographic variant		
289788	466412	Orthographic variant		
289792	250518	Orthographic variant		
289804	584713	Orthographic variant		
289815	119908	Orthographic variant		
289828	212960	Orthographic variant		
289829	344316	Orthographic variant		
289836	474504	Orthographic variant		
289865	374785	Orthographic variant		
289871	530117	Orthographic variant		
289880	355257	Orthographic variant		
289907	325379	Orthographic variant		
289912	123371	Orthographic variant		
289950	278972	Orthographic variant		
289968	278973	Orthographic variant		
289969	278974	Orthographic variant		
289975	278975	Orthographic variant		
290012	248224	Orthographic variant		
290020	121588	Orthographic variant		
290024	229459	Orthographic variant		
290036	436582	Orthographic variant		
290046	347695	Orthographic variant		
290060	149430	Orthographic variant		
290065	236971	Orthographic variant		
290079	538180	Orthographic variant		
290089	189331	Orthographic variant		
290091	181253	Orthographic variant		
290097	188573	Orthographic variant		
290106	141018	Orthographic variant		
290132	150374	Orthographic variant		
290134	178082	Orthographic variant		
290141	177938	Orthographic variant		
290146	198081	Orthographic variant		
290169	415323	Orthographic variant		
290203	499727	Orthographic variant		
290217	415324	Orthographic variant		
290230	279115	Orthographic variant		
290237	130309	Orthographic variant		
290253	165822	Orthographic variant		
290265	122809	Orthographic variant		
290266	157850	Orthographic variant		
290269	460718	Orthographic variant		
290281	127696	Orthographic variant		
290282	416071	Orthographic variant		
290351	631334	Orthographic variant		
290548	508275	Orthographic variant		
290553	409019	Orthographic variant		
290378	549443	Orthographic variant		
290419	493146	Orthographic variant		
290463	624369	Orthographic variant		
290799	120350	Orthographic variant		
290594	102989	Orthographic variant		
290599	371673	Orthographic variant		
290617	371683	Orthographic variant		
290633	415327	Orthographic variant		
290672	409658	Orthographic variant		
290676	371832	Orthographic variant		
290678	374870	Orthographic variant		
290686	466046	Orthographic variant		
290715	129909	Orthographic variant		
290723	545663	Orthographic variant		
290730	340895	Orthographic variant		
290743	621943	Orthographic variant		
290752	493198	Orthographic variant		
290756	371900	Orthographic variant		
290833	340904	Orthographic variant		
290841	256019	Orthographic variant		
291237	256937	Orthographic variant		
291238	344539	Orthographic variant		
291239	344540	Orthographic variant		
291240	535878	Orthographic variant		
290857	260789	Orthographic variant		
290859	325488	Orthographic variant		
290860	340909	Orthographic variant		
290861	325494	Orthographic variant		
290871	112096	Orthographic variant		
290899	414362	Orthographic variant		
290905	508264	Orthographic variant		
290910	631488	Orthographic variant		
290911	114910	Orthographic variant		
290912	106536	Orthographic variant		
290915	344317	Orthographic variant		
290920	214523	Orthographic variant		
290925	204601	Orthographic variant		
290928	631490	Orthographic variant		
290929	534790	Orthographic variant		
290937	588046	Orthographic variant		
290943	584724	Orthographic variant		
290946	212931	Orthographic variant		
290959	139834	Orthographic variant		
290981	535622	Orthographic variant		
290982	625580	Orthographic variant		
290987	623251	Orthographic variant		
291028	544174	Orthographic variant		
291029	182433	Orthographic variant		
291046	630386	Orthographic variant		
291047	587534	Orthographic variant		
291048	485187	Orthographic variant		
291062	344319	Orthographic variant		
291074	340976	Orthographic variant		
291126	370369	Orthographic variant		
291158	626915	Orthographic variant		
291162	114384	Orthographic variant		
291166	631498	Orthographic variant		
291184	183152	Orthographic variant		
291200	535451	Orthographic variant		
291274	128921	Orthographic variant		
291281	125689	Orthographic variant		
291286	125586	Orthographic variant		
291291	633169	Orthographic variant		
291306	630377	Orthographic variant		
291308	307810	Orthographic variant		
291309	129305	Orthographic variant		
291318	325559	Orthographic variant		
291351	549442	Orthographic variant		
291364	134593	Orthographic variant		
291388	325565	Orthographic variant		
291413	410003	Orthographic variant		
291440	325570	Orthographic variant		
291839	539397	Orthographic variant		
291476	460416	Orthographic variant		
291486	107374	Orthographic variant		
291492	217299	Orthographic variant		
291497	539416	Orthographic variant		
291513	221134	Orthographic variant		
291520	133199	Orthographic variant		
291555	133200	Orthographic variant		
291592	373404	Orthographic variant		
291593	373397	Orthographic variant		
291594	130804	Orthographic variant		
291596	414375	Orthographic variant		
291615	531643	Orthographic variant		
291627	108627	Orthographic variant		
291649	134296	Orthographic variant		
291654	543215	Orthographic variant		
291719	344556	Orthographic variant		
291721	534843	Orthographic variant		
291761	130809	Orthographic variant		
291790	436479	Orthographic variant		
291808	343965	Orthographic variant		
291820	482989	Orthographic variant		
291844	629747	Orthographic variant		
291855	623216	Orthographic variant		
291861	307837	Orthographic variant		
291865	621944	Orthographic variant		
291888	546945	Orthographic variant		
291894	499954	Orthographic variant		
291901	474102	Orthographic variant		
291904	119735	Orthographic variant		
291912	325601	Orthographic variant		
291931	210075	Orthographic variant		
291968	460731	Orthographic variant		
291999	630770	Orthographic variant		
292024	179318	Orthographic variant		
292034	627928	Orthographic variant		
292049	184734	Orthographic variant		
292051	224747	Orthographic variant		
292058	383999	Orthographic variant		
292071	325621	Orthographic variant		
292073	586904	Orthographic variant		
292082	147650	Orthographic variant		
292279	125618	Orthographic variant		
292287	630567	Orthographic variant		
292094	150200	Orthographic variant		
292103	108642	Orthographic variant		
292106	181796	Orthographic variant		
292109	440785	Orthographic variant		
292123	437888	Orthographic variant		
292139	453126	Orthographic variant		
292168	145951	Orthographic variant		
292177	534490	Orthographic variant		
292190	325631	Orthographic variant		
292200	274569	Orthographic variant		
292203	465505	Orthographic variant		
292226	581369	Orthographic variant		
292313	586717	Orthographic variant		
292317	131683	Orthographic variant		
292323	361573	Orthographic variant		
292335	341157	Orthographic variant		
292362	484783	Orthographic variant		
292400	107398	Orthographic variant		
292402	410131	Orthographic variant		
292404	491187	Orthographic variant		
292408	415875	Orthographic variant		
292418	627849	Orthographic variant		
292422	627985	Orthographic variant		
292427	628016	Orthographic variant		
292428	628031	Orthographic variant		
292431	214003	Orthographic variant		
292436	474215	Orthographic variant		
292437	274181	Orthographic variant		
292493	112028	Orthographic variant		
292532	250796	Orthographic variant		
292580	621649	Orthographic variant		
292581	126725	Orthographic variant		
292585	491361	Orthographic variant		
292589	132523	Orthographic variant		
292626	537380	Orthographic variant		
292825	157033	Orthographic variant		
292827	159800	Orthographic variant		
292829	185845	Orthographic variant		
292635	178641	Orthographic variant		
292654	178456	Orthographic variant		
292721	535408	Orthographic variant		
292723	157395	Orthographic variant		
292724	242522	Orthographic variant		
292725	341228	Orthographic variant		
292726	102007	Orthographic variant		
292729	626916	Orthographic variant		
292730	626917	Orthographic variant		
292731	626918	Orthographic variant		
292749	536235	Orthographic variant		
292751	271493	Orthographic variant		
292767	102054	Orthographic variant		
292786	154989	Orthographic variant		
292790	309131	Orthographic variant		
292867	210740	Orthographic variant		
292868	232427	Orthographic variant		
292870	250631	Orthographic variant		
292872	292110	Orthographic variant		
292874	634000	Orthographic variant		
292876	310385	Orthographic variant		
292877	308445	Orthographic variant		
292878	308518	Orthographic variant		
292880	341160	Orthographic variant		
292882	343988	Orthographic variant		
292885	343990	Orthographic variant		
292886	344257	Orthographic variant		
292889	346497	Orthographic variant		
292890	375843	Orthographic variant		
292891	410362	Orthographic variant		
292892	450576	Orthographic variant		
292894	460962	Orthographic variant		
292908	622381	Orthographic variant		
292909	622382	Orthographic variant		
292914	622383	Orthographic variant		
292934	541258	Orthographic variant		
292936	622394	Orthographic variant		
292938	622408	Orthographic variant		
292939	622411	Orthographic variant		
292942	622415	Orthographic variant		
292945	622427	Orthographic variant		
292950	622432	Orthographic variant		
292968	584823	Orthographic variant		
292970	584824	Orthographic variant		
293005	473966	Orthographic variant		
293016	622380	Orthographic variant		
293106	619475	Orthographic variant		
293119	621945	Orthographic variant		
293164	628638	Orthographic variant		
293233	565747	Orthographic variant		
293234	565741	Orthographic variant		
293253	587285	Orthographic variant		
293287	513918	Orthographic variant		
293316	532312	Orthographic variant		
293341	631405	Orthographic variant		
293430	532676	Orthographic variant		
293673	622460	Orthographic variant		
293480	534981	Orthographic variant		
293493	565630	Orthographic variant		
293524	118911	Orthographic variant		
293579	546812	Orthographic variant		
293591	622454	Orthographic variant		
293598	118725	Orthographic variant		
293631	626985	Orthographic variant		
293839	546078	Orthographic variant		
293905	535002	Orthographic variant		
293946	546813	Orthographic variant		
293964	535006	Orthographic variant		
293976	536496	Orthographic variant		
293989	546223	Orthographic variant		
293992	254665	Orthographic variant		
294047	324002	Orthographic variant		
294059	535045	Orthographic variant		
294090	537431	Orthographic variant		
294092	626433	Orthographic variant		
294109	314611	Orthographic variant		
294218	535049	Orthographic variant		
294234	538534	Orthographic variant		
294257	539512	Orthographic variant		
294311	564474	Orthographic variant		
294386	497207	Orthographic variant		
294397	535573	Orthographic variant		
294448	535579	Orthographic variant		
294520	535593	Orthographic variant		
294538	538525	Orthographic variant		
294569	497227	Orthographic variant		
294639	530839	Orthographic variant		
294698	257249	Orthographic variant		
294699	491886	Orthographic variant		
294708	537941	Orthographic variant		
294762	635080	Orthographic variant		
295004	535027	Orthographic variant		
295022	508786	Orthographic variant		
295062	521592	Orthographic variant		
295353	541974	Orthographic variant		
295373	535687	Orthographic variant		
295190	623220	Orthographic variant		
295241	622499	Orthographic variant		
295248	632264	Orthographic variant		
295253	532450	Orthographic variant		
295289	534885	Orthographic variant		
295611	613815	Orthographic variant		
295451	534641	Orthographic variant		
295466	119780	Orthographic variant		
295488	626986	Orthographic variant		
295490	631506	Orthographic variant		
295725	565744	Orthographic variant		
295727	535706	Orthographic variant		
295816	535710	Orthographic variant		
295827	628453	Orthographic variant		
295910	506838	Orthographic variant		
296038	492226	Orthographic variant		
296050	535063	Orthographic variant		
296155	534648	Orthographic variant		
296179	534204	Orthographic variant		
296181	259587	Orthographic variant		
296190	622504	Orthographic variant		
296214	535385	Orthographic variant		
296216	546107	Orthographic variant		
296267	544997	Orthographic variant		
296321	372741	Orthographic variant		
296388	627208	Orthographic variant		
296390	546817	Orthographic variant		
296645	190037	Orthographic variant		
296448	535785	Orthographic variant		
296450	535786	Orthographic variant		
296462	581054	Orthographic variant		
296472	584749	Orthographic variant		
296479	621947	Orthographic variant		
296497	535071	Orthographic variant		
296531	536157	Orthographic variant		
296685	119347	Orthographic variant		
296802	584725	Orthographic variant		
296808	206549	Orthographic variant		
296911	627234	Orthographic variant		
296932	536497	Orthographic variant		
297039	569959	Orthographic variant		
297113	627255	Orthographic variant		
297114	627264	Orthographic variant		
297115	627275	Orthographic variant		
297118	627283	Orthographic variant		
297119	627287	Orthographic variant		
297120	627292	Orthographic variant		
297121	627295	Orthographic variant		
297122	627297	Orthographic variant		
297123	627300	Orthographic variant		
297124	627306	Orthographic variant		
297125	627310	Orthographic variant		
297126	627326	Orthographic variant		
297127	627329	Orthographic variant		
297128	627330	Orthographic variant		
297129	627331	Orthographic variant		
297130	627335	Orthographic variant		
297131	627347	Orthographic variant		
297132	627356	Orthographic variant		
297133	627357	Orthographic variant		
297134	627359	Orthographic variant		
297135	627370	Orthographic variant		
297136	627387	Orthographic variant		
297137	627389	Orthographic variant		
297138	627388	Orthographic variant		
297139	627392	Orthographic variant		
297140	627398	Orthographic variant		
297141	627400	Orthographic variant		
297142	627417	Orthographic variant		
297143	627419	Orthographic variant		
297144	627426	Orthographic variant		
297145	627432	Orthographic variant		
297425	533817	Orthographic variant		
297338	547477	Orthographic variant		
297354	631503	Orthographic variant		
297374	537383	Orthographic variant		
297435	544838	Orthographic variant		
297455	544889	Orthographic variant		
297534	492572	Orthographic variant		
297652	536209	Orthographic variant		
297704	631510	Orthographic variant		
297711	492587	Orthographic variant		
297722	514519	Orthographic variant		
297740	633933	Orthographic variant		
297797	585409	Orthographic variant		
297820	318788	Orthographic variant		
297937	626919	Orthographic variant		
297990	587971	Orthographic variant		
298155	539624	Orthographic variant		
298218	536278	Orthographic variant		
298227	633510	Orthographic variant		
298228	633509	Orthographic variant		
298230	633508	Orthographic variant		
298236	627548	Orthographic variant		
298237	627558	Orthographic variant		
298238	627560	Orthographic variant		
298247	508810	Orthographic variant		
298292	535116	Orthographic variant		
298304	536282	Orthographic variant		
298310	536268	Orthographic variant		
298365	537597	Orthographic variant		
298450	535131	Orthographic variant		
298454	565745	Orthographic variant		
298700	536312	Orthographic variant		
298487	535133	Orthographic variant		
298488	539292	Orthographic variant		
298515	587241	Orthographic variant		
298525	542010	Orthographic variant		
298754	545061	Orthographic variant		
298765	566955	Orthographic variant		
298830	522274	Orthographic variant		
298875	508811	Orthographic variant		
299067	634700	Orthographic variant		
299079	631446	Orthographic variant		
299012	537365	Orthographic variant		
299013	537354	Orthographic variant		
299113	587811	Orthographic variant		
299133	495387	Orthographic variant		
299239	509641	Orthographic variant		
299474	539393	Orthographic variant		
299565	627631	Orthographic variant		
299574	537372	Orthographic variant		
299843	541149	Orthographic variant		
299860	122188	Orthographic variant		
299869	537378	Orthographic variant		
299959	622048	Orthographic variant		
299982	627646	Orthographic variant		
300015	628309	Orthographic variant		
300041	631978	Orthographic variant		
300194	631297	Orthographic variant		
300260	567640	Orthographic variant		
300290	627656	Orthographic variant		
300291	627659	Orthographic variant		
300302	536241	Orthographic variant		
300366	495985	Orthographic variant		
300398	495989	Orthographic variant		
300413	534404	Orthographic variant		
300459	534929	Orthographic variant		
300482	537362	Orthographic variant		
300496	354953	Orthographic variant		
300557	508891	Orthographic variant		
300572	270461	Orthographic variant		
300581	531627	Orthographic variant		
300803	631453	Orthographic variant		
300867	628639	Orthographic variant		
300881	300880	Orthographic variant		
300943	633621	Orthographic variant		
300988	534947	Orthographic variant		
301000	536498	Orthographic variant		
301209	540230	Orthographic variant		
301013	541919	Orthographic variant		
301014	588047	Orthographic variant		
301022	546818	Orthographic variant		
301052	270949	Orthographic variant		
301074	613735	Orthographic variant		
301076	528788	Orthographic variant		
301106	534956	Orthographic variant		
301131	528789	Orthographic variant		
301132	528778	Orthographic variant		
301150	567155	Orthographic variant		
301170	538530	Orthographic variant		
301220	530070	Orthographic variant		
301233	528393	Orthographic variant		
301441	536323	Orthographic variant		
301297	493040	Orthographic variant		
301535	536487	Orthographic variant		
301541	536499	Orthographic variant		
301559	536509	Orthographic variant		
301633	536326	Orthographic variant		
301684	521847	Orthographic variant		
301685	521830	Orthographic variant		
301686	521827	Orthographic variant		
301687	521823	Orthographic variant		
301688	521816	Orthographic variant		
301689	521812	Orthographic variant		
301690	521806	Orthographic variant		
301691	521798	Orthographic variant		
301692	521790	Orthographic variant		
301693	521781	Orthographic variant		
301694	521777	Orthographic variant		
301695	521771	Orthographic variant		
301696	521770	Orthographic variant		
301699	521762	Orthographic variant		
301840	516923	Orthographic variant		
301891	535241	Orthographic variant		
301938	535220	Orthographic variant		
302160	631458	Orthographic variant		
301971	585684	Orthographic variant		
301972	624550	Orthographic variant		
302015	635233	Orthographic variant		
302065	530390	Orthographic variant		
302067	536537	Orthographic variant		
302076	535267	Orthographic variant		
302104	560580	Orthographic variant		
302232	353051	Orthographic variant		
302312	534807	Orthographic variant		
302416	626859	Orthographic variant		
302436	374020	Orthographic variant		
302470	630126	Orthographic variant		
302999	535587	Orthographic variant		
303057	539293	Orthographic variant		
303300	588048	Orthographic variant		
303344	121523	Orthographic variant		
303370	635088	Orthographic variant		
303589	622002	Orthographic variant		
303505	537433	Orthographic variant		
303515	536232	Orthographic variant		
303525	499699	Orthographic variant		
303637	456445	Orthographic variant		
303639	456446	Orthographic variant		
303705	276857	Orthographic variant		
303724	536420	Orthographic variant		
303762	544891	Orthographic variant		
303859	627744	Orthographic variant		
303866	493093	Orthographic variant		
303879	627745	Orthographic variant		
303880	508815	Orthographic variant		
303896	313016	Orthographic variant		
303927	535326	Orthographic variant		
303929	493094	Orthographic variant		
303958	535117	Orthographic variant		
304189	622049	Orthographic variant		
304017	509087	Orthographic variant		
304019	289795	Orthographic variant		
304162	534730	Orthographic variant		
304179	277999	Orthographic variant		
304277	325300	Orthographic variant		
304289	493109	Orthographic variant		
304485	629762	Orthographic variant		
304342	528966	Orthographic variant		
304430	628303	Orthographic variant		
304702	812050	Orthographic variant		
304749	634890	Orthographic variant		
304984	587603	Orthographic variant		
305050	499754	Orthographic variant		
305057	536664	Orthographic variant		
305314	533808	Orthographic variant		
305197	534079	Orthographic variant		
305249	528890	Orthographic variant		
305260	535413	Orthographic variant		
305281	813434	Orthographic variant		
305344	628558	Orthographic variant		
305364	447528	Orthographic variant		
305468	280587	Orthographic variant		
305636	528799	Orthographic variant		
305652	613737	Orthographic variant		
305726	541248	Orthographic variant		
305827	305828	Orthographic variant		
305839	194649	Orthographic variant		
306187	631497	Orthographic variant		
306118	294035	Orthographic variant		
306134	346605	Orthographic variant		
306144	540888	Orthographic variant		
306228	120005	Orthographic variant		
306255	374545	Orthographic variant		
306344	628807	Orthographic variant		
306364	626922	Orthographic variant		
306365	626923	Orthographic variant		
306366	626921	Orthographic variant		
306396	538531	Orthographic variant		
306412	632261	Orthographic variant		
306447	632959	Orthographic variant		
306452	536732	Orthographic variant		
306461	626987	Orthographic variant		
306601	631131	Orthographic variant		
306672	119576	Orthographic variant		
306741	631499	Orthographic variant		
306775	106719	Orthographic variant		
306795	319795	Orthographic variant		
306871	508818	Orthographic variant		
306942	536422	Orthographic variant		
306968	535471	Orthographic variant		
307023	625537	Orthographic variant		
307073	357350	Orthographic variant		
307091	258004	Orthographic variant		
307117	258005	Orthographic variant		
307164	635628	Orthographic variant		
307165	220334	Orthographic variant		
307183	535486	Orthographic variant		
307263	535490	Orthographic variant		
307283	621879	Orthographic variant		
307373	580956	Orthographic variant		
307389	622152	Orthographic variant		
307393	544795	Orthographic variant		
307395	120660	Orthographic variant		
307412	288814	Orthographic variant		
307492	509526	Orthographic variant		
307506	123220	Orthographic variant		
307513	534697	Orthographic variant		
307524	621948	Orthographic variant		
307527	631501	Orthographic variant		
307548	289598	Orthographic variant		
307560	621884	Orthographic variant		
307723	537523	Orthographic variant		
307851	499958	Orthographic variant		
307939	588739	Orthographic variant		
308016	627950	Orthographic variant		
308017	627958	Orthographic variant		
308018	627982	Orthographic variant		
308019	628002	Orthographic variant		
308020	628409	Orthographic variant		
308021	628020	Orthographic variant		
308054	150005	Orthographic variant		
308214	536265	Orthographic variant		
308270	169375	Orthographic variant		
308364	487921	Orthographic variant		
308369	631551	Orthographic variant		
308404	562349	Orthographic variant		
308409	488331	Orthographic variant		
308480	488284	Orthographic variant		
308544	224347	Orthographic variant		
308598	626428	Orthographic variant		
308603	488241	Orthographic variant		
308628	635266	Orthographic variant		
308696	487306	Orthographic variant		
308713	102299	Orthographic variant		
308738	487307	Orthographic variant		
308744	487714	Orthographic variant		
308756	487768	Orthographic variant		
308760	487833	Orthographic variant		
308762	488335	Orthographic variant		
308766	488963	Orthographic variant		
308810	487601	Orthographic variant		
308829	315956	Orthographic variant		
308844	484187	Orthographic variant		
308847	484591	Orthographic variant		
308848	487969	Orthographic variant		
