ID	scientificName	authorship	rank	genus	specificEpithet	infraspecificEpithet	publishedInID	publishedInPage	code	status	link
218779	Cephalosporium thripsidum	Petch							ICN		
218793	Akanthomyces hypogaeus	Thaxt.							ICN		
218825	Olpidiopsis ucranica	Wize							ICN		
218851	Perisporium nitidum	Berk.							ICN		
218877	Akanthomyces brevipes	Thaxt.							ICN		
218888	Ovularia haplospora	(Speg.) Magnus							ICN		
218904	Cookella jorgenseni	Speg.							ICN		
218921	Akanthomyces lathrobii	Thaxt.							ICN		
218961	Briardia hysteropezizoidis	(Rehm) Rehm							ICN		
218995	Alternaria nyctanthi	K.B. Deshp. & Rajd.							ICN		
219010	Akanthomyces furcatus	Thaxt.							ICN		
219036	Didymosphaeria feltgeni	Syd. & P. Syd.							ICN		
219047	Flammula inopoda	(Fr.) Quél.							ICN		
219061	Olpidiopsis sorokinei	De Wild.							ICN		
219112	Cephalotheca kriegeria	Rehm							ICN		
219116	Laboulbenia paumamuae	(Speg.) Trotter							ICN		
219167	Helotium ciliata	P. Crouan & H. Crouan							ICN		
219198	Lenzites pallida	Berk.							ICN		
219211	Cephalotheca francisci	D. Sacc.							ICN		
219228	Alternaria polyanthi	Mariappan, K. Babu & T.K. Kandasw.							ICN		
219241	Fomes lamaensis	(Murrill) Sacc. & Trotter							ICN		
219281	Clypeolum megalosporium	Speg.							ICN		
219323	Lenzites pergamenea	Pat.							ICN		
219337	Balsamia nigrescens	Harkn.							ICN		
219468	Helotium palustri	Peck							ICN		
219502	Helotium chrysostigma	(Fr.) Fr.							ICN		
219533	Peroneutypella cocoës	Syd. & P. Syd.							ICN		
219536	Zignoëlla morthieri	(Fuckel) Sacc.							ICN		
219549	Zignoëlla ordinata	(Fr.) Sacc.							ICN		
219552	Eutypa stenophora	(Tul. & C. Tul.) Sacc.							ICN		
219570	Phyllachora phoebeicola	Speg.							ICN		
219574	Zignoëlla nobilis	Rehm							ICN		
219587	Collybia terpentina	(G.H. Otth) Sacc.							ICN		
219654	Zignoëlla obliqua	Romell							ICN		
219690	Zignoëlla nematasca	Sacc. & Speg.							ICN		
219733	Phoma discosiaeformis	Cooke & Harkn.							ICN		
219759	Zignoëlla muelleri	(Duby) Sacc. & Traverso							ICN		
219764	Eurotium semi-immersum	Marchal							ICN		
219799	Zignoëlla nyssogena	Ellis & Everh.							ICN		
219839	Zignoëlla mori	(Fabre) Sacc.							ICN		
219851	Zignoëlla omphalostoma	Penz. & Sacc.							ICN		
219868	Zignoëlla nitidula	Sacc.							ICN		
219899	Myriocephalum hederaecolum	De Not.							ICN		
219909	Hysterium betulinum	Schwein.							ICN		
219930	Depazea gentianaecola	(DC.) Sacc.							ICN		
219957	Dematium crucigerum	Schwein.							ICN		
220015	Odontotrema hemisphaericium	(Fr.) Rehm							ICN		
220046	Alternaria solani-nigrii	R. Dubey, S.K. Singh & Kamal							ICN		
220058	Ramularia plantaginea	Sacc. & Berl.							ICN		
220141	Bremia saussreae	Sawada							ICN		
220170	Septoria menyanthes	Desm.							ICN		
220173	Mycena amabilissima	(Peck) Sacc.							ICN		
220180	Alternaria striaeformis	(P. Syd.) P. Joly							ICN		
220222	Phoma tradescanticola	Gonz. Frag.							ICN		
220226	Sphaerella symphyostemi	Speg.							ICN		
220228	Ceratophorum helicosporum	(Sacc.) Sacc.							ICN		
220290	Sphaeria tulipifera	Schwein.							ICN		
220306	Phyllosticta hawaicensis	Caum							ICN		
220307	Polystictus salpincta	(Cooke) Cooke							ICN		
220406	Alternaria thalictriicola	Y.L. Guo							ICN		
220409	Bovista uteriformis	(Bull.) Fr.							ICN		
220465	Aplosporella lathami	Dearn.							ICN		
220583	Phyllosticta haynaldi	Sacc. & Roum.							ICN		
220586	Puccinia stuckerti	Speg.							ICN		
220620	Alternaria triticola	V. Rao							ICN		
220639	Uromyces vestergreni	P. Syd. & Syd.							ICN		
220662	Phoma cytosporea	(Fr.) Starbäck							ICN		
220678	Peziza orthotricha	Cooke & Ellis							ICN		
220700	Glaziella sulphurea	Pat.							ICN		
220710	Zignoëlla rugosa	Starbäck							ICN		
220727	Zignoëlla ramenticola	Schulzer & Sacc.							ICN		
220730	Lenzites protracta	Fr.							ICN		
220763	Zignoëlla rhodostacheos	Speg.							ICN		
220801	Agaricus fulva	Schaeff.							ICN		
220813	Zignoëlla roripae	Rehm							ICN		
220838	Septoria vanhoffenii	Henn.							ICN		
220905	Zignoëlla rhodobapha	(Berk. & Broome) Sacc.							ICN		
220922	Entoloma wynnei	(Berk. & Broome) Sacc.							ICN		
220964	Lenzites proxima	Berk.							ICN		
221024	Zignoëlla rubi	Noelli							ICN		
221027	Coniothyrium zigophylli	Syd. & P. Syd.							ICN		
221045	Zignoëlla querceti	(Cooke & Massee) Sacc.							ICN		
221083	Zignoëlla rhytidodes	(Berk. & Broome) Sacc.							ICN		
221113	Agaricus caerulea	Pers.							ICN		
221132	Pilaira saccardiana	Morini							ICN		
221269	Leciographa stigmoides	(Nyl.) Vouaux							ICN		
221354	Absidia coerulea	Bainier							ICN		
221361	Phialea adianthicola	Gonz. Frag.							ICN		
221386	Coleosporium synantherearum	Fr.							ICN		
221452	Fusicladium caryogenum	Ellis & Langl.							ICN		
221464	Flammula fusus	(Batsch) P. Kumm.							ICN		
221517	Septobasidium jamaicensis	Burt							ICN		
221535	Lenzites laricina	P. Karst.							ICN		
221537	Septobasidium gossypium	Pat.							ICN		
221560	Rhizomorpha tilletii	Desm.							ICN		
221589	Puccinia sweertiae	G. Winter							ICN		
221606	Clitocybe earlei	Murrill							ICN		
221617	Boletus submoricolor	Frost							ICN		
221715	Hydnangium galathejum	Quél.							ICN		
221738	Chrysomyxa pirolata	(Körn.) G. Winter							ICN		
221838	Chrysomyxa pirolae	Rostr.							ICN		
221926	Cortinarius lepidophilus	Peck							ICN		
221927	Favolus lacerus	Fr.							ICN		
221932	Pistillaria mucoroides	Boud.							ICN		
221986	Lachnum deminutum	(Roberge ex Desm.) Rehm							ICN		
222021	Sphaeria occulta	Fr.							ICN		
222029	Stictis sulphurea	Rehm							ICN		
222056	Meliola maquilingiana	Syd. & P. Syd.							ICN		
222065	Amphisphaeria saccardiana	Tognini							ICN		
222073	Physalospora guignardioidis	Sacc.							ICN		
222108	Bactrodesmium caulicola	(Corda) Grove							ICN		
222132	Sphaeria concentrica var. eschscholzii	(Ehrenb.) Fr.							ICN		
222174	Helotium hyalopus	Fuckel							ICN		
222194	Nectriella wainioi	P. Karst.							ICN		
222203	Fungus piriformis	Scop.							ICN		
222220	Physalospora hymanthophylli	Gonz. Frag.							ICN		
222284	Fusarium viniicola	Sacc.							ICN		
222289	Psilocybe hygrophila	(Fr.) Sacc.							ICN		
222338	Hymenochaete tristiuscula	(Berk. & Broome) Massee							ICN		
222350	Diplodia cruris-galli	Brunaud							ICN		
222361	Zignoëlla sphaeroides	(Schaer.) Rehm							ICN		
222411	Agaricus conopilus f. conopilus	Fr.							ICN		
222424	Agaricus caespitosus	Bolton							ICN		
222436	Phomopsis phormicola	Sacc.							ICN		
222443	Zignoëlla somala	Bacc.							ICN		
222445	Stropharia ochreata	(Holmsk.) Sacc.							ICN		
222450	Lycoperdon furneri	Ellis & Everh.							ICN		
222468	Leptosphaeria castilleiae	Clem.							ICN		
222481	Zignoëlla subtilissima	Rehm							ICN		
222483	Laboulbenia blanchardi	Cépède							ICN		
222501	Phomopsis pirorum	Sacc. & Trotter							ICN		
222505	Stemonitis piriformis	(F.H. Wigg.) Willd.							ICN		
222533	Sphaeria coelata	Fr.							ICN		
222537	Agaricus conopilus f. superbus	(Cooke) Cooke							ICN		
222538	Annularia mamillata	Longyear							ICN		
222591	Zignoëlla subferruginea	(Fuckel) Sacc.							ICN		
222609	Zignoëlla spissiana	Lambotte & Fautrey							ICN		
222636	Helotium guaranitica	Speg.							ICN		
222664	Diplodia crustans	(Wallr.) Sacc.							ICN		
222668	Meliola melaneae	F. Stevens & Tehon							ICN		
222677	Uredo desmodicola	Speg.							ICN		
222680	Zignoëlla subcorticale	(Cooke) Sacc.							ICN		
222694	Amallocystis racemosus	(Coutière) Fage							ICN		
222720	Hymenogaster leptonisporus	Richon							ICN		
222727	Zignoëlla subvestita	(Ellis & Everh.) Berl. & Voglino							ICN		
222737	Verticillium eriophytis	(Massee) Sacc. & Trotter							ICN		
222757	Fomes konigsbergii	Lloyd							ICN		
222787	Amandinea endachroa	(Malme) Marbach							ICN		
222949	Clitocybe excentrica	Peck							ICN		
223010	Fomes pachydermus	Bres.							ICN		
223020	Lenzites nivea	Cooke							ICN		
223026	Ophiobolus paluster	(J. Schröt.) Berl. & Voglino							ICN		
223036	Puccinia svendseni	Lindr.							ICN		
223045	Metasphaeria fur-fur	(Ehrenb.) Sacc.							ICN		
223050	Balsamia fagiformis	Tul. & C. Tul.							ICN		
223080	Lenzites ochrophylla	Berk.							ICN		
223142	Zignoëlla minutissima	Sacc.							ICN		
223155	Rosellinia elaeicola	Henn.							ICN		
223212	Agaricus jocephalus	Pat.							ICN		
223228	Zignoëlla matthiolae	(Cooke) Sacc.							ICN		
223240	Amanita aspera var. francheti	Boud.							ICN		
223298	Zignoëlla macrasca	Sacc.							ICN		
223305	Fusarium zizyphinum	Pass.							ICN		
223329	Ceratonema hippotrichoides	Pers.							ICN		
223337	Zignoëlla lumbricoides	Sacc. & Cavara							ICN		
223364	Zignoëlla maingayi	(Cooke) Sacc.							ICN		
223381	Kermincola kermesica	Šulc							ICN		
223448	Zignoëlla megalospora	(Fabre) Sacc.							ICN		
223459	Naemospora alni	Allesch.							ICN		
223487	Zignoëlla magnoliae	Tracy & Earle							ICN		
223527	Sphaerella sabalidis	Sousa da Câmara							ICN		
223548	Metasphaeria cocoës	Petch							ICN		
223568	Cryptostictis lapagericola	Speg.							ICN		
223571	Lactarius hibbardae	Peck							ICN		
223642	Puccinia cynosuroidis	(Henn.) Syd.							ICN		
223647	Depazea ficariaecola	Lasch							ICN		
223661	Meliola oleocranonia	F. Stevens & Tehon							ICN		
223681	Uredo balsamitae	Cooke							ICN		
223704	Leciographa brownei	Massee							ICN		
223723	Stictis berkeleyanum	Durieu & Lév.							ICN		
223732	Metasphaeria cocoës	Speg.							ICN		
223779	Puccinia meyeri-alberti	Magnus							ICN		
223791	Dematium levisporum	Speg.							ICN		
223798	Lenzites abietinella	(Murrill) Sacc. & Trotter							ICN		
223802	Rhizidium aciforme	Zopf							ICN		
223809	Zignoëlla fuegiana	Speg.							ICN		
223856	Zignoëlla eutypoides	Sacc.							ICN		
223926	Mollisia cinerescens	Rehm							ICN		
223930	Zignoëlla exigua	(Cooke & Peck) Sacc.							ICN		
223940	Humaria jonella	(Quél.) Sacc.							ICN		
223956	Veluticeps berkeleyi	Cooke							ICN		
224010	Verticillium sulphurellum	Sacc.							ICN		
224112	Hymenochaete cinerescens	(Schwein.) Lév.							ICN		
224127	Melampsora abietis-capraearum	Tubeuf							ICN		
224243	Uredo cichorearum	DC.							ICN		
224258	Opegrapha stigmoides	Nyl.							ICN		
224294	Amanita caesarea var. caesaroides	(Lj.N. Vassiljeva) Wasser							ICN		
224373	Lycoperdon carolinum	Batsch							ICN		
224390	Agaricus clypeatum	L.							ICN		
224392	Diatrypella coffaeicola	Speg.							ICN		
224458	Olpidium sphacelariarum	(Kny) Sacc.							ICN		
224470	Actinothecium patogonicum	Speg.							ICN		
224526	Henningsomyces oligotricha	(Mont.) Höhn.							ICN		
224531	Patellaria masseea	Rodway							ICN		
224588	Thelephora exculpta	Berk.							ICN		
224604	Amanita gilberti	Beauseign.							ICN		
224623	Amanita guzmanni	Cifuentes, Villegas & G. Santiago							ICN		
224691	Ophiobolus trichosporus	Ellis & Everh.							ICN		
224721	Tremella britzelmayri	Sacc. & P. Syd.							ICN		
224807	Dacrymyces deliquescens var. stipitata	(Bourdot & Galzin) Bigeard & H. Guill.							ICN		
224816	Pithya cupressi	(Batsch) Fuckel							ICN		
224872	Actinothyrium caulincolum	Schwein.							ICN		
224902	Dothidea aloëtica	Berk. & M.A. Curtis							ICN		
224904	Agaricus clavus	Batsch							ICN		
224906	Asteromella kummerlei	Moesz							ICN		
224920	Phyllosticta cunninghamiae	Allesch.							ICN		
224926	Stemonitis vesparia	(Batsch) J.F. Gmel.							ICN		
224930	Helotium polytricola	P. Crouan & H. Crouan							ICN		
224953	Clavaria caespitosa	Wulfen							ICN		
224971	Sclerotium sphaeriaeforme	Lib. ex Desm.							ICN		
224972	Septoria oxytropidis	Rostr.							ICN		
224977	Clathrus turbinatum	Huds.							ICN		
224987	Hydnum jonides	Pass.							ICN		
225000	Amanita heterocroma	S. Curreli							ICN		
225019	Peziza vitricolor	Berk. & Broome							ICN		
225078	Fabraea brunellae	(Lind) Nannf.							ICN		
225081	Debaryomyces tyrocola	Konok.							ICN		
225104	Agaricus leptorrhizus	Pers.							ICN		
225126	Asterostomella tremae	Speg.							ICN		
225150	Lecidea heerii	Hepp ex A. Massal.							ICN		
225206	Septoria martyniae	Cooke							ICN		
225217	Coryneum cocoës	Henn.							ICN		
225250	Rhizophydium algaecola	Zopf							ICN		
225278	Lactarius spinulosus	Quél. & Le Bret.							ICN		
225342	Leptosphaeria geographicola	(Arnold) Sacc. & D. Sacc.							ICN		
225462	Claudopus fuscolamellosus	Petch							ICN		
225465	Hydnum roseolus	(Banker) Sacc. & Trotter							ICN		
225535	Septoria oxytropeos	Died.							ICN		
225541	Clathrus trilobotus	Cobb							ICN		
225595	Macroön obscurum	Corda							ICN		
225618	Rhizophydium costantineani	Sacc. & D. Sacc.							ICN		
225633	Meliola mitragynes	Syd. & P. Syd.							ICN		
225641	Septoria massalongiana	Sacc.							ICN		
225674	Didymella cortaderiae	Grove							ICN		
225694	Agaricus limbata	Bull.							ICN		
225747	Elateromyces entotrichus	(Berk.) G. Cunn.							ICN		
225812	Eleutheromyces longisporus	W. Phillips & Plowr.							ICN		
225835	Gymnoascus eidami	Cocc.							ICN		
225844	Amanita huijsmani	F. Massart & Rouzeau							ICN		
225849	Polyporus marianii	Bres.							ICN		
225878	Amphisphaeria quinquespora	Schulzer							ICN		
225916	Helminthosporium ficuum	Rostr.							ICN		
225932	Agaricus hypnorum	Batsch							ICN		
225938	Hymenula phytoloccae	Berk.							ICN		
226025	Lysurus aseroëformis	Corda							ICN		
226134	Clasterosporium linguaeforme	(Preuss) Sacc.							ICN		
226135	Pachybasium tilletii	(Desm.) Oudem.							ICN		
226181	Polyporus marianus	Pers.							ICN		
226204	Sorosporium solida	(Berk.) McAlpine							ICN		
226268	Hymenula phormicola	Cooke & Harkn.							ICN		
226321	Diplodia molleriana	Thüm.							ICN		
226333	Phoma centrophylli	Speg.							ICN		
226358	Amanita muscaria f. gussowii	(Veselý) Neville & Poumarat							ICN		
226362	Pilacre weinmanni	Fr.							ICN		
226498	Lysurus beauvaisi	Molliard							ICN		
226527	Cephalosporium dutertri	Richon							ICN		
226565	Uredo cyperi-alopecuroides	Reichert							ICN		
226576	Hendersonia quercium	Sacc.							ICN		
226600	Zignoëlla pygmaea	(P. Karst.) Sacc.							ICN		
226632	Clasterosporium traversianum	Peyronel							ICN		
226651	Zignoëlla prorumpens	(Rehm) Sacc.							ICN		
226679	Peniophora clavuligena	(Höhn. & Litsch.) Sacc. & Traverso							ICN		
226698	Tremella scutellaeformis	Berk. & Broome							ICN		
226704	Botrytis jonesii	Berk. & Broome							ICN		
226707	Zignoëlla proteus	(Berk. & M.A. Curtis) Sacc.							ICN		
226710	Exosporium rhoinum	Dearn. & Barthol.							ICN		
226744	Amanita muscaria var. güssowii	Veselý							ICN		
226792	Sphacelotheca aeluropi	Trotter							ICN		
226923	Lentinus sericus	Massee							ICN		
226930	Torula janthina	Thüm.							ICN		
226976	Meliola ficium	H.S. Yates							ICN		
227003	Gymnopilus lacticolor	Murrill							ICN		
227021	Boletus scrobinaceus	A. Cumino							ICN		
227023	Cytodiplospora saccardiana	Peyronel							ICN		
227045	Zignoëlla pulviscula	(Curr.) Sacc.							ICN		
227052	Hydnobolites excavata	Harkn.							ICN		
227091	Rhytisma circumscissa	Lév.							ICN		
227114	Stropharia gollani	Henn.							ICN		
227135	Amanita orientogemmata	Zhu L. Yang & Yoshim. Doi							ICN		
227167	Uredo cynapii	DC.							ICN		
227168	Ustilago nawaschini	Racib.							ICN		
227209	Hysterium sphaerioides	Alb. & Schwein.							ICN		
227221	Rhizomorpha corynephora	Kunze							ICN		
227226	Uredo gladioli-buttneri	Bubák							ICN		
227295	Stropharia hypsipoda	(Fr.) Quél.							ICN		
227312	Perisporium tragopogi	(Alb. & Schwein.) Fr.							ICN		
227346	Zignoëlla punctiformis	Sacc. & Therry							ICN		
227363	Phyllosticta weigeliae	Sacc. & Speg.							ICN		
227371	Torula sphaeriaeformis	(Berk. & Broome) Cooke & Ellis							ICN		
227385	Lenzites rhabarbarina	Berk. & M.A. Curtis							ICN		
227422	Solenia poriiformis	(Pers.) Fuckel							ICN		
227473	Rhytidhysterium viride	Speg.							ICN		
227517	Anthracophyllum nigrita	(Lév.) Kalchbr.							ICN		
227531	Massariella syconophila	(Schulzer) Sacc.							ICN		
227536	Phyllosticta zizyphi	Thüm.							ICN		
227615	Amanita pulchella f. mcalpiniana	(Cleland & Cheel) E.-J. Gilbert							ICN		
227618	Rhytidhysterium scortechinii	Sacc. & Berl.							ICN		
227625	Phyllostictella amaranti	Tassi							ICN		
227653	Phoma putaminum	Speg.							ICN		
227659	Zignoëlla sequanica	Sacc. & Malbr.							ICN		
227677	Rosellinia cocoës	Henn.							ICN		
227689	Fusarium eucalyptorum	Cooke & Harkn.							ICN		
227746	Zignoëlla sardoa	Sacc. & Traverso							ICN		
227858	Rhizomorpha harrimanni	Pers.							ICN		
227878	Lenzites repanda	Fr.							ICN		
227887	Sporotrichum lyococcos	Ehrenb.							ICN		
227915	Zignoëlla sabalina	Ellis & Everh.							ICN		
227977	Lenzites rugulosa	Berk.							ICN		
227988	Taphrina piri	Kusano							ICN		
227991	Zignoëlla senegalensis	Speg.							ICN		
228071	Zignoëlla salicicola	Fabre							ICN		
228074	Anthostoma cocoës	Höhn.							ICN		
228099	Boletus silvestris	Petch							ICN		
228106	Hysterium trunculatum	Cooke & Peck							ICN		
228170	Zignoëlla segregata	(Berk. & M.A. Curtis) Sacc.							ICN		
228198	Agaricus badipus	Pers.							ICN		
228290	Myriogenospora bresadoleana	Henn.							ICN		
228319	Amanita secretani	Gonn. & Rabenh.							ICN		
228372	Agaricus molliusculus	Lasch							ICN		
228492	Fusarium heleocharidis	Rostr.							ICN		
228494	Heptameria mesaedema	(Berk. & M.A. Curtis) Sacc.							ICN		
228513	Guignardia puiggari	(Speg.) Sacc.							ICN		
228522	Marasmius jonides	Pat.							ICN		
228526	Phoma camilleae	Cooke							ICN		
228657	Phialea byssogena	(Berk.) Sacc.							ICN		
228681	Marasmius epichloë	Fr.							ICN		
228725	Agaricus molliusculus	Sowerby							ICN		
228796	Diplodia aegyptiaca	Tassi							ICN		
228797	Phoma camelliaecola	Brunaud							ICN		
228850	Uredo colebrookiae	Barclay							ICN		
228853	Agaricus exstinctoriiformis	I.G. Borshch.							ICN		
228890	Elsinoë amazonica	Syd. & P. Syd.							ICN		
228897	Amanita vaginata var. battarae	(Boud.) E.-J. Gilbert							ICN		
228915	Cookella bomplandii	Speg.							ICN		
228952	Pharcidia guineti	(Müll. Arg.) Sacc.							ICN		
228992	Closterosporium pyrosporum	Sacc.							ICN		
229007	Phyllosticta bauhinicola	Rangel							ICN		
229039	Sclerotium suffulta	Rebent.							ICN		
229052	Didymaria geminella	Höhn.							ICN		
229062	Polyporus sulphurella	Peck							ICN		
229119	Bargellinia belti	Speg.							ICN		
229125	Helotium campanulaeforme	(Fuckel) Fuckel							ICN		
229138	Uromyces yoshinagai	Henn.							ICN		
229147	Clasterosporium pulcrum	Ellis & Everh.							ICN		
229160	Periola sphaeriaeformis	Mont.							ICN		
229192	Septobasidium mariani	Bres.							ICN		
229235	Uromyces heleocharidis	Arthur							ICN		
229245	Depazea pirolae	(Ehrenb.) Sacc.							ICN		
229251	Lactarius saccharinus	A.E. Johnson							ICN		
229266	Diatrypella fourcroyae	Vouaux							ICN		
229329	Pleurotus affinis	(Berk.) Sacc.							ICN		
229352	Polyporus subterraneus	(Murrill) Sacc. & Trotter							ICN		
229370	Rhizoctonia napi	Westend.							ICN		
229498	Nectria sulphurea	(Ellis & Calk.) Sacc.							ICN		
229512	Anthostoma syciospermum	(Durieu & Mont.) Sacc.							ICN		
229528	Physarum newtoni	T. Macbr.							ICN		
229580	Tracya hydrocharitis	Lagerh.							ICN		
229634	Tricholoma jamaicensis	(Murrill) Sacc. & Trotter							ICN		
229638	Amanitopsis lejocephala	(DC.) Sacc.							ICN		
229651	Asteroma reticulata	(DC.) Chevall.							ICN		
229702	Depazea phillyreaecola	Rabenh.							ICN		
229749	Scleromitra cinereoalbum	Bonord.							ICN		
229756	Puccinia perplexantem	Plowr.							ICN		
229760	Aporia commutatum	Sacc.							ICN		
229778	Polyporus sulphuratus	(Fr.) Sacc. & Trotter							ICN		
229779	Septobasidium maquilingianum	Syd. & P. Syd.							ICN		
229782	Tremella coriacea	Bres.							ICN		
229794	Lenzites marginata	Pat.							ICN		
229865	Kneiffia levis	(Pers.) Bres.							ICN		
229942	Mollisiopsis lachnoideis	Rehm							ICN		
230042	Agaricus dulcamara	Alb. & Schwein.							ICN		
230166	Septoria melandryi-albi	Bäumler							ICN		
230174	Aecidium aristolochiaecola	Marchal & Steyaert							ICN		
230201	Balansia asclerotiaca	Henn.							ICN		
230207	Entoloma burkillii	Massee							ICN		
230212	Laestadia melastomatis	(Lév.) Sacc.							ICN		
230235	Hypochnus caeruleus	Bres.							ICN		
230236	Leptosphaeria saccardiana	(Fabre) Sacc.							ICN		
230241	Amanitopsis mcalpiniana	Cleland & Cheel							ICN		
230242	Pestalotia coryneoidea	Harkn.							ICN		
230250	Xanthochrous cereo	(Berk.) Trotter							ICN		
230276	Psilocybe microsporum	Speg.							ICN		
230318	Lachnum gracilescens	(P. Karst.) P. Karst.							ICN		
230441	Cladosporium lethiferum	Peck							ICN		
230442	Coronophora thelcarpoidea	Höhn.							ICN		
230553	Diplodina thumeniana	Kleb.							ICN		
230672	Rhytisma filicina	Berk. & Broome							ICN		
230673	Sclerotium pleosporoides	Speg.							ICN		
230675	Stagonospora heleocharidis	Trail							ICN		
230716	Uromyces melandryi	Gäum.							ICN		
230730	Agaricus clavaeformis	Schaeff.							ICN		
230736	Byssus plumosus	Humb.							ICN		
230744	Peziza nigra	Sw.							ICN		
230745	Phoma vincetoxicola	Brunaud							ICN		
230758	Amanitopsis pulchella f. mcalpiniana	(Cleland & Cheel) E.-J. Gilbert							ICN		
230759	Agaricus mya	Scop.							ICN		
230891	Amanitopsis vaginatus	(Bull.) Roze							ICN		
230898	Asterina correaecola	Cooke & Massee							ICN		
230955	Puccinia acanthi	P. Syd. & Syd.							ICN		
230999	Rosellinia gagliardi	(De Not.) Sacc.							ICN		
231030	Agaricus calochrous	Pers.							ICN		
231093	Lecideopsis caeruleoatra	Höhn.							ICN		
231114	Depazea grossularicola	Fr. ex Klotzsch							ICN		
231144	Amastigosporium graminicolum	Bondartsev							ICN		
231235	Pestalotia camptosperma	Peck							ICN		
231268	Marssonia sennensis	Gonz. Frag.							ICN		
231303	Lactifluus terrei	(Berk. & Broome) Kuntze							ICN		
231316	Fomes ignarioides	(Pat.) Sacc. & P. Syd.							ICN		
231352	Meliola diffenbachiae	F. Stevens							ICN		
231360	Diplodia licalis	Westend.							ICN		
231412	Opegrapha lecanatis	A. Massal.							ICN		
231419	Puccinia paradoxapoda	Speg.							ICN		
231474	Physalospora agrifolia	Ellis & Everh.							ICN		
231506	Lenzites ferruginea	(F.C. Harrison) Sacc. & Trotter							ICN		
231538	Nematographium leucophlaeum	(Penz. & Sacc.) Goid.							ICN		
231551	Phoma concors	Cooke & Ellis							ICN		
231552	Phoma semi-immersa	Sacc.							ICN		
231555	Piptostoma spilotum	Berk. & Broome							ICN		
231565	Helotium blumenaviensis	Henn.							ICN		
231584	Zignoëlla improvisa	(P. Karst.) Sacc.							ICN		
231598	Myxosporium viburneum	Allesch.							ICN		
231608	Amauroderma amoiensis	J.D. Zhao & L.W. Hsu							ICN		
231642	Sphaeria cytospora	Fr.							ICN		
231645	Puccinia stobeae	MacOwan							ICN		
231676	Zignoëlla insueta	Chenant.							ICN		
231677	Agaricus fulvipes	Berk.							ICN		
231766	Gloeosporium denisoni	Sacc. & Berl.							ICN		
231781	Zignoëlla interspersa	Penz. & Sacc.							ICN		
231797	Meliola exocarpiae	H.S. Yates							ICN		
231822	Odontia jonquillea	Quél.							ICN		
231825	Phyllosticta guayaci	Cif. & Gonz. Frag.							ICN		
231828	Protocrea stipita	(Lib. ex Fuckel) Petch							ICN		
231832	Zignoëlla ijuhensis	Starbäck							ICN		
231839	Uredo pirolae	H. Mart.							ICN		
231889	Coprinus alopecius	Lasch							ICN		
231914	Caeoma pirolae	Schltdl.							ICN		
231952	Zignoëlla inflata	(Ellis) Sacc.							ICN		
231993	Pucciniastrum chamaenerii	Rostr.							ICN		
231997	Stagonospora virentis	Ellis & G. Martin							ICN		
232003	Zignoëlla intermedia	Pass.							ICN		
232013	Herpomyces paranensis	Thaxt.							ICN		
232040	Torula hypoxylaecola	Preuss							ICN		
232056	Helotium bodeni	Henn.							ICN		
232071	Peronospora gangliformis	(Berk.) Tul.							ICN		
232097	Helotium beloneum	(Nyl.) P. Crouan & H. Crouan							ICN		
232159	Zignoëlla incerta	Speg.							ICN		
232182	Beauveria peteloti	Vincens							ICN		
232194	Puccinia macalpini	P. Syd. & Syd.							ICN		
232228	Uredo pirolata	Körn.							ICN		
232289	Zignoëlla insculpta	(Fr.) Sacc.							ICN		
232316	Didymosphaeria hippophaës	Rehm							ICN		
232317	Zignoëlla immersa	P. Karst.							ICN		
232389	Ustilago vestergreni	Sacc. & P. Syd.							ICN		
232390	Zignoëlla jurana	Sacc. & Berl.							ICN		
232424	Zignoëlla ovoidea	(Fr.) Sacc.							ICN		
232465	Phyllosticta vernonicola	Speg.							ICN		
232547	Zignoëlla paecilostoma	(Berk. & Broome) Sacc.							ICN		
232561	Phyllosticta himeranthi	Speg.							ICN		
232634	Zignoëlla papillata	(Fuckel) Sacc.							ICN		
232674	Mycosphaerella acanthopanicis	(Cif. & Gonz. Frag.) Cif.							ICN		
232681	Hysterium rimincolum	Schwein.							ICN		
232683	Zignoëlla ostioloidea	(Cooke) Sacc.							ICN		
232765	Poria expallens	(P. Karst.) Sacc.							ICN		
232767	Cortinarius chrysolithus	Kauffman							ICN		
232772	Meliola macalpini	Sacc. & P. Syd.							ICN		
232793	Hydnum radicatus	Sacc. & Trotter							ICN		
232836	Phyllosticta hieracicola	Rostr.							ICN		
232837	Polyporus totus	Berk.							ICN		
232846	Agaricus guadalupensis	Pat.							ICN		
232892	Myrianginella tapirae	F. Stevens & Weedon							ICN		
232897	Physalospora collemae	(Stein) G. Winter							ICN		
232905	Zignoëlla palmicola	Henn.							ICN		
232918	Asteroma thuemeni	Sacc.							ICN		
232923	Peziza sphaeriaeformis	Rebent.							ICN		
232957	Zignoëlla ostiolata	Dearn. & Barthol.							ICN		
232986	Zignoëlla oudemansii	P. Karst.							ICN		
233026	Peziza sphaeroides	Pers.							ICN		
233058	Didymella jaffueli	Speg.							ICN		
233067	Peziza spencerii	Colenso							ICN		
233070	Sordaria plejospora	G. Winter							ICN		
233097	Zignoëlla pachyspora	Sacc., E. Bommer & M. Rousseau							ICN		
233106	Gloeosporium bidgoodi	Cooke							ICN		
233137	Hypocrea corticola	Ellis & Everh.							ICN		
233189	Lenzites argentina	Speg.							ICN		
233203	Zignoëlla dubyi	(De Not.) Sacc.							ICN		
